src	trg	nij	score
4	0	248539	0.9999999999999735
5	0	5984	0.21624223263473696
6	0	4295	0.26094812091705755
14	0	234238	0.993830138312946
15	0	56899	0.6549624246972484
17	0	702	0.05262902188284535
23	0	220730	0.9998665689495798
30	0	32460	0.8815686278579908
46	0	2764	0.21393314266747643
52	0	201019	0.9999729558982561
53	0	3580	0.11879234670053151
61	0	6895	0.6173540602469132
62	0	7346	0.30603163309434656
63	0	68775	0.994426843207266
69	0	3704	0.21402649731557388
0	1	764	0.0683895997474071
4	1	1623	0.16429251808462064
10	1	9009	0.24628334920349848
17	1	1734	0.12505527644420233
18	1	158892	0.9993046801251125
19	1	999	0.06325460034079222
20	1	224658	0.9999637665025487
21	1	28410	0.5991125625549835
23	1	1580	0.05961476661613019
33	1	654	0.06411848296837841
34	1	2344	0.2361863517676145
36	1	36717	0.8532006287426374
37	1	1066	0.06011684826840902
41	1	73870	0.9996804803934446
43	1	8089	0.2252735299082287
47	1	10054	0.4123673746646209
49	1	32658	0.9021264876008227
50	1	265130	0.9999999999939696
56	1	24647	0.859411135213236
57	1	2137	0.15819155633921145
58	1	129375	0.9999284881644742
59	1	79608	0.9961388070900848
60	1	87625	0.9557763723308867
62	1	9917	0.38947483526469096
63	1	4238	0.26903779872245204
64	1	3449	0.1286119971481544
69	1	2620	0.15659112236751593
71	1	5590	0.3187331504962241
72	1	9609	0.2054517369518446
7	2	120543	0.9992913676086277
8	2	1289	0.17918951995862442
15	2	397726	0.9995048580840455
22	2	991	0.06514881685445195
26	2	83509	0.9671517205619077
27	2	261148	0.9998540932232629
28	2	268492	0.9999473441274448
29	2	145610	0.9966165754423671
44	2	301390	0.9998861399730612
45	2	528722	1.0
65	2	2196	0.08535855037646412
66	2	150238	0.9920311947271052
68	2	7281	0.4082355329599515
70	2	6357	0.46380301842570326
76	2	1010	0.06564415749391095
119	2	1133	0.06036950267192387
140	2	3099	0.10385339189778375
142	2	984	0.059680010958866214
11	3	99098	0.9935399167083081
16	3	1510	0.13468958346978221
25	3	270947	0.9999233396896877
27	3	169879	0.9965778981035738
28	3	10150	0.3020768339544986
32	3	83054	0.9997635550376439
33	3	1860	0.1718460854240893
35	3	155929	0.9999951337536868
40	3	42255	0.9193117186419317
44	3	150447	0.988409637177697
47	3	6220	0.28010914943796494
48	3	256407	0.9999509284322868
66	3	40087	0.7199784643646993
67	3	19624	0.7295699729496639
73	3	111417	0.9999990123952291
0	4	229547	0.999999999947562
5	4	13177	0.41556942057627355
6	4	3148	0.1987392386811535
14	4	101115	0.8856349824797001
15	4	206325	0.9797008780664267
17	4	903	0.06718619383359314
21	4	13631	0.35452791097759384
23	4	7223	0.24516797586981554
30	4	59648	0.9807868035617178
34	4	973	0.10575258606639248
43	4	12796	0.33234946181564706
46	4	3772	0.2800821965234488
47	4	1951	0.09787173650809189
52	4	100222	0.9941086379486428
56	4	1486	0.11068983210714756
60	4	11058	0.32266913832870214
61	4	751	0.09902031405589351
62	4	10684	0.41238212272584884
63	4	22643	0.8143683683729487
64	4	2193	0.08379776475419665
65	4	1683	0.06608985721156324
69	4	89421	0.9973855557122103
71	4	1109	0.07323411557887027
72	4	2170	0.05057948913110155
78	4	1597	0.11741238696488088
2	5	2454	0.10587633729697998
6	5	305825	0.9999999999288663
7	5	26415	0.7893564147163964
8	5	1362	0.18832442205313882
9	5	2179	0.21267933070638234
12	5	2341	0.3255582139454425
13	5	637	0.05049271594803184
15	5	932016	0.9999999909652026
16	5	1410	0.12635468050641818
17	5	706	0.052920899549430245
20	5	2434	0.10107237058996188
21	5	9144	0.2543561423898455
22	5	8718	0.44778191148397084
23	5	7911	0.2651481278235426
24	5	1950	0.08561909879559726
26	5	3092	0.11747537758229931
27	5	4267	0.13032443542661898
28	5	10233	0.30412912640265866
29	5	2686	0.0977594919912933
30	5	96331	0.9984255118780001
31	5	30208	0.9990636781399883
32	5	641	0.06022641611075408
34	5	1294	0.1381455701160994
35	5	1035	0.07419356430891799
38	5	5009	0.5169837550032581
43	5	19565	0.46107448152146036
44	5	17825	0.4058502102982118
45	5	7429	0.39026131101292405
46	5	9931	0.5798395889481406
47	5	6895	0.30536705698972755
48	5	7357	0.23959568224435168
53	5	7708	0.23847008722883578
55	5	8093	0.22836532213176075
56	5	1744	0.12863046305892734
57	5	1745	0.13116014841937307
60	5	8334	0.25436496819316945
61	5	11182	0.7902219042852104
62	5	93544	0.9911899535494018
63	5	10630	0.545076322463901
64	5	11091	0.3580200280295355
65	5	321962	0.9999988934760959
66	5	9156	0.2515112041101969
68	5	6073	0.3543273661029097
69	5	579834	1.0
70	5	1530	0.13907134572215618
71	5	1225	0.08057977120099802
72	5	10499	0.22221259556110995
73	5	507	0.05739891777700179
76	5	1000	0.06501566047144236
78	5	1432	0.10594469395240558
79	5	552677	0.9999999998632328
80	5	4864	0.23690598697100995
81	5	1904	0.11148576147459288
86	5	412	0.0614486835615643
89	5	172069	0.9440701621131773
96	5	1027	0.0599082306632871
97	5	1661	0.053362537816796896
104	5	3270	0.21564786847597273
105	5	1025	0.17833743924445677
118	5	1987	0.05510043237658535
119	5	998	0.05337061180423541
135	5	1374	0.14982937838160648
136	5	4781	0.2384207463308311
139	5	154196	0.9924367315346643
142	5	1262	0.07589056814845807
143	5	4896	0.334743450139416
5	6	383851	0.9999999374437838
7	6	267174	0.9999999387522648
8	6	3971	0.45623718847261086
12	6	599	0.09574416210256431
13	6	752	0.05933620017048813
15	6	602447	0.9999916487640109
16	6	2181	0.18861345105206606
24	6	2658	0.11487056182558719
25	6	2089	0.0678799466558172
27	6	2138	0.06755599784879984
28	6	8133	0.25031436773625315
38	6	1772	0.22655069009529916
44	6	10838	0.27117026711983205
