src	trg	nij	score
4	0	193941	0.9999999999993082
5	0	39760	0.7457209447155669
6	0	16290	0.5357136873203359
14	0	144138	0.9629257060521457
23	0	390255	0.9999996761331557
30	0	53953	0.9819130594710881
31	0	13644	0.7586337740666842
46	0	38620	0.9703113892725729
52	0	118261	0.9982027261054192
61	0	9056	0.8455419803769989
63	0	126877	0.9996251768248345
65	0	56392	0.7579218112155838
69	0	23502	0.8099790641694389
74	0	43219	0.975574382483503
78	0	21528	0.7930967678132407
9	1	26030	0.8623260537959534
10	1	29240	0.6135802234011352
18	1	618856	0.9999999920917517
19	1	109595	0.9860530020058941
20	1	612737	0.9999999999998703
21	1	155647	0.9971096023689036
36	1	19640	0.6216231486677211
41	1	551204	0.9999999998472225
50	1	132426	0.9999994792841889
56	1	225204	0.9999009278541776
57	1	55158	0.8924043272590277
58	1	132280	0.9961473829370201
139	1	48625	0.6591688001242506
0	2	14063	0.7102840102316255
4	2	11185	0.7708028519778276
7	2	68619	0.9821081396692631
8	2	7624	0.5127872053733504
12	2	4525	0.5668119115092829
15	2	372251	0.9990442105574533
16	2	25833	0.8625529239600291
17	2	17811	0.6374900187392539
23	2	23349	0.5730763504821847
25	2	34262	0.6884206385716719
26	2	260982	0.9996312814376551
27	2	185833	0.9977260198931042
28	2	266311	0.9996933272580864
29	2	204774	0.9998197623333723
31	2	6804	0.506898735016123
33	2	20625	0.565913092560383
34	2	19524	0.8168425390849652
35	2	11849	0.6346932934212663
37	2	24787	0.5122516903404957
38	2	6967	0.512299825867409
40	2	52864	0.9395245808018471
44	2	220612	0.9977965790031667
45	2	467373	1.0
47	2	90028	0.9787641028709184
48	2	30430	0.5887227654464003
61	2	5144	0.652795905076434
62	2	18398	0.5670590606321848
63	2	13634	0.5627162575072117
65	2	106386	0.9319615345051693
66	2	117491	0.9741397285853443
73	2	8977	0.6348403932752429
76	2	66573	0.9959068045501996
89	2	56035	0.5957804075861166
102	2	36706	0.6377917546316249
103	2	48575	0.8486028693527747
119	2	43392	0.9604346051363583
139	2	88038	0.8583900228162792
144	2	17931	0.6975665802156923
11	3	168789	0.9990411357763559
15	3	38303	0.5035321270795133
16	3	75581	0.9972223493860665
17	3	33318	0.8510418237473878
25	3	846928	0.9999999999999886
27	3	297957	0.9999493032029141
28	3	240044	0.9993045942574059
40	3	39464	0.8762075961794576
44	3	344349	0.9999368392064335
48	3	530065	0.99999991983822
53	3	128703	0.9511179939807601
55	3	46217	0.6958646826837633
66	3	153891	0.9918281433826671
67	3	31360	0.617052024017727
0	4	294102	0.9999999999995758
2	4	11910	0.5358564470611263
5	4	90924	0.9571989301768616
6	4	36295	0.8200778281333231
14	4	59128	0.7387726053221892
15	4	273660	0.9937724435302631
23	4	54359	0.8632382591250569
30	4	116694	0.9998536057223388
46	4	19533	0.8292715556408061
52	4	102967	0.995860706803043
61	4	22040	0.9898578585823397
65	4	83205	0.877276149439138
69	4	160090	0.9999919140485056
74	4	31214	0.9308280846405598
78	4	35773	0.927760789100603
79	4	26652	0.5353220217225285
137	4	15960	0.6334000915274731
139	4	38083	0.5692961326904139
0	5	50398	0.988791039076678
4	5	30559	0.9827793830456445
6	5	785808	1.0
7	5	193407	0.9999912645126996
8	5	13765	0.7277132196677564
9	5	26315	0.8653035151645737
15	5	1047026	0.9999999987181485
29	5	24178	0.6290964970735944
30	5	84058	0.9981690396813486
31	5	191069	0.9999999994676624
45	5	47560	0.9739616862598495
62	5	90890	0.9847826359503956
65	5	616285	0.9999999170076375
69	5	458823	0.9999999999999999
70	5	22337	0.8393127214622417
79	5	119017	0.9684111402897165
81	5	30492	0.7400858970566075
105	5	8288	0.512912442173616
139	5	271080	0.9977670825577237
5	6	495173	0.9999999859768617
7	6	473306	0.9999999999999383
15	6	346622	0.9984405687047506
45	6	12588	0.615814527769036
65	6	220277	0.9963785537785385
81	6	44124	0.8582904393086438
119	6	35298	0.9273320919803234
5	7	139627	0.9923153611391973
6	7	675226	0.9999999999999998
8	7	114530	0.9999863973525673
9	7	12266	0.6058126259168972
15	7	326950	0.9977318657721816
45	7	303787	0.9999999999870646
52	7	17233	0.5946798594467095
65	7	256128	0.9985791977595149
70	7	25356	0.8747233193972797
82	7	30376	0.9400660435916814
119	7	23807	0.8284901463566974
7	8	113090	0.9987611942731968
9	8	125749	0.9999470476476598
29	8	209697	0.9998544362516886
45	8	126575	0.9999508825912963
65	8	329364	0.9997938099932457
70	8	436793	1.0
82	8	13885	0.721839983740876
8	9	118046	0.9999904943915298
10	9	66749	0.8869455099212225
21	9	19184	0.5070938983544517
22	9	143532	0.9999965608286329
29	9	172798	0.9992834118423691
43	9	219304	0.9961199419459984
60	9	30543	0.7135712244617157
64	9	93016	0.9655079878522432
65	9	511004	0.9999984651125217
70	9	46136	0.9776895294286467
83	9	17393	0.8736211436365773
139	9	148369	0.9634641466499713
1	10	36828	0.8009626422834217
4	10	7660	0.6347761047283407
9	10	48939	0.9765103259464248
18	10	90351	0.9229651585669538
19	10	802858	0.9999999999999992
20	10	19131	0.5634750009923903
21	10	492229	0.999999996237769
22	10	36600	0.9551121945291965
26	10	38881	0.6836098380773683
29	10	318215	0.9999987911838727
33	10	39279	0.796772832881082
34	10	20010	0.8244658406513665
37	10	48524	0.755580668199296
41	10	259821	0.9999614209697699
42	10	16070	0.8153610565737458
43	10	1445553	1.0
47	10	37825	0.7993253444032314
49	10	18346	0.7410023871670571
50	10	14257	0.7718453914823409
55	10	38328	0.6270813737059653
56	10	19274	0.5277257852829087
57	10	46109	0.8444374311629499
58	10	17306	0.5102204316946629
60	10	88548	0.9741786380936852
63	10	15614	0.6123677578996636
64	10	510985	0.9999999967721701
65	10	87252	0.8892662855035333
71	10	19101	0.5627911984785863
72	10	173260	0.9091565735433643
115	10	30052	0.5321393223716624
139	10	53503	0.6941887212101565
3	11	282678	0.9999986734638701
7	11	29806	0.8233457239275079
12	11	86058	0.9999999526365662
13	11	510922	0.9999999999999999
14	11	239499	0.99598399028261
15	11	498412	0.9999162070247066
16	11	43872	0.9661873758049928
17	11	179388	0.9999742484265418
23	11	22391	0.557859331497415
26	11	36946	0.6648883667903294
28	11	48763	0.76477656775861
37	11	35473	0.6424870053003193
38	11	72738	0.9995395363264967
39	11	238696	0.9999999999995124
44	11	47873	0.7288360404896466
45	11	25779	0.8599773488643284
48	11	941766	0.9999999999999422
51	11	1114199	0.9999999999999994
53	11	236989	0.9963376484278352
55	11	90127	0.902756289871408
66	11	47133	0.766559151712551
67	11	1049140	0.9999999999999999
68	11	16688	0.5960619114512258
72	11	63053	0.5803582574817864
85	11	20032	0.6475570735833699
11	12	64219	0.9260408220438974
13	12	75455	0.9919047333485668
16	12	10571	0.5545743440190724
17	12	121337	0.9991417943679453
23	12	157059	0.9970504691539299
38	12	231663	0.999999999995315
39	12	22514	0.9127145253138582
46	12	87168	0.9996866536478314
48	12	79703	0.9035883139568112
61	12	18346	0.9778687143810783
4	13	16105	0.8806930854650898
6	13	21122	0.6305148555505911
7	13	13611	0.5456977255328337
11	13	266822	0.9999855967801166
12	13	71272	0.9999989993178487
14	13	183933	0.9852738566390995
15	13	281361	0.9946158572253119
17	13	20463	0.6885172760863952
37	13	38091	0.6687187762287052
38	13	294238	0.9999999999999983
39	13	394066	1.0
44	13	30613	0.5653071399671892
46	13	10630	0.6167990574780139
47	13	17401	0.5212909850183991
48	13	190938	0.9965518607977162
51	13	496944	0.9999995416948371
52	13	22991	0.7006559732403844
61	13	125615	0.9999999999995816
0	14	164664	0.9999997585506785
4	14	65489	0.9998567843612862
6	14	29838	0.7555038872245816
7	14	14258	0.5624688905472084
11	14	194252	0.9996739130935596
13	14	86713	0.996111091999311
15	14	780076	0.9999996859763244
23	14	54965	0.8662592656180625
28	14	167728	0.9935332989521175
44	14	45839	0.7133049148302715
51	14	2101362	1.0
52	14	1516483	1.0
53	14	2278307	1.0
61	14	100745	0.9999999998070674
67	14	863584	0.9999999999998069
68	14	144310	0.9996782135802232
0	15	20998	0.8433609408849502
2	15	242888	0.9999999329696884
3	15	84093	0.9795941121621385
4	15	165973	0.9999999999439535
5	15	1174382	1.0
6	15	765110	1.0
7	15	383535	0.9999999999665432
8	15	9255	0.5824518044136653
9	15	21189	0.800510962032669
11	15	603321	0.9999999999971485
12	15	24738	0.9903202002727445
13	15	357724	0.9999999999765784
14	15	961431	0.9999999999424084
17	15	63612	0.9742109470775322
23	15	54266	0.8627686802665895
26	15	25574	0.5304106960086944
28	15	294864	0.99987473551474
29	15	44711	0.8410915655964488
30	15	30578	0.8956383208972504
33	15	19772	0.550626913579898
34	15	8711	0.529907226696565
37	15	34432	0.6314922764146922
38	15	40467	0.9853415566058391
39	15	90258	0.9999566989667701
44	15	133605	0.9745985680281732
45	15	134969	0.9999751847714309
46	15	48198	0.9877615771158764
47	15	78508	0.9650362691711899
48	15	74172	0.886453721922299
51	15	128458	0.9733622699863959
52	15	258409	0.9999993289453919
53	15	1881299	1.0
61	15	46658	0.9999502183471697
63	15	15799	0.6167104629846121
65	15	299074	0.9995404691500621
67	15	334771	0.9999754328914718
68	15	424115	0.9999999999874151
69	15	139297	0.9999607432733405
70	15	19451	0.7962245561614973
74	15	28485	0.9124543556565183
76	15	20091	0.8054162476689739
78	15	44517	0.962281206101233
79	15	26704	0.5360182255830617
80	15	32679	0.7371143453222044
81	15	96092	0.9863031192234959
85	15	30916	0.8006590578977819
87	15	16620	0.6170433286666402
88	15	102687	0.9018160790216517
89	15	251051	0.9834831813019416
97	15	29664	0.5523741124887868
102	15	29646	0.5594096339121917
103	15	20577	0.5491848057716788
113	15	8963	0.6826568214844213
119	15	26773	0.8625207140537281
126	15	31899	0.7191893578440549
127	15	37003	0.5500824083647786
135	15	10133	0.6587677241363304
137	15	14332	0.5937538682248211
139	15	178529	0.9815274881537849
142	15	15549	0.542756110836675
3	16	87169	0.9823381778803097
11	16	48377	0.8587688718499765
12	16	4475	0.5627766311704965
17	16	302072	0.9999999884315441
22	16	24690	0.8758402912357508
23	16	19576	0.5099586008822485
34	16	67793	0.9974790176508975
40	16	150637	0.9997095371127026
44	16	35266	0.6171758401889125
47	16	354161	0.9999998595097368
48	16	375065	0.9999883754042992
62	16	27280	0.7115130467708728
3	17	20351	0.6062598451324259
11	17	89327	0.9736309600756805
12	17	121870	0.9999999999782323
16	17	372753	0.9999999999999835
22	17	10248	0.5777633646656807
23	17	287412	0.9999805945513639
28	17	25000	0.5229449057310809
34	17	44625	0.9799579549602814
38	17	126317	0.9999987879686153
39	17	16022	0.8228870027281825
44	17	46703	0.7200072697713442
46	17	568375	1.0
47	17	101706	0.9872121949369328
48	17	950279	0.9999999999999575
62	17	44447	0.8688055176637457
1	18	921062	1.0
19	18	284256	0.999988311452571
20	18	443716	0.999999999048169
24	18	223088	0.99746895648612
26	18	98539	0.9468403721830022
37	18	25665	0.524530625683103
41	18	729381	0.9999999999999598
49	18	44587	0.9633500702125284
55	18	296762	0.9995999045454136
56	18	1343186	1.0
57	18	1024582	1.0
58	18	673469	0.9999999999999714
59	18	34441	0.9809582468478123
64	18	43574	0.7914363295190925
71	18	30213	0.7304127647780372
72	18	541592	0.9995156218141228
0	19	10086	0.5882761458827759
1	19	84633	0.9762464758117235
4	19	10221	0.7396168384473427
9	19	23812	0.8368075202736496
10	19	872790	0.9999999999999796
18	19	444949	0.9999980331762294
20	19	70718	0.9545626154595243
21	19	216043	0.9997205948818769
23	19	22324	0.5567751638963325
24	19	80876	0.8818699145837909
26	19	157685	0.9911270966723766
29	19	58197	0.9091755019244995
33	19	45998	0.8455311777683051
34	19	16365	0.7586210588223053
37	19	57731	0.8132068524704972
41	19	501647	0.9999999986183332
42	19	19092	0.8659192712982844
43	19	445068	0.9999898884721384
46	19	9408	0.5719826495824272
47	19	33940	0.7631420234874944
