src	trg	nij	score
4	0	511057	1.0
5	0	89043	0.9597785896798716
14	0	289080	0.9998070584572567
15	0	177290	0.9828680348766441
17	0	29018	0.8926348425112168
22	0	23246	0.7889289360823879
23	0	444355	0.9999999966094582
28	0	31506	0.6917748462095649
30	0	205790	0.9999999792140482
31	0	3692	0.6527831263147181
37	0	17913	0.5155700852683811
41	0	9117	0.5437089232571417
47	0	34112	0.769366929351553
52	0	161336	0.9998214372631276
61	0	75234	0.9999986203655289
62	0	22607	0.8298496615845541
63	0	139438	0.9999941091348449
65	0	54744	0.7777510189445094
69	0	29008	0.9018885623849702
74	0	41844	0.9899319029017758
78	0	39587	0.9599458808860214
79	0	24538	0.6158704488559539
89	0	52935	0.6681337090649135
97	0	123717	0.9801368339671519
104	0	6673	0.5047605434757447
136	0	16642	0.7427414914024353
137	0	19917	0.7663427068506833
139	0	67769	0.8170625353046158
12	1	4088	0.5295165606653517
13	1	8283	0.5473437882946903
18	1	302449	0.9999914183037715
19	1	94391	0.9968147617804725
20	1	341768	0.9999999965998642
21	1	67130	0.9775988793507285
33	1	19239	0.610840000004907
34	1	8043	0.6963401335081417
36	1	138502	0.997541743649842
37	1	31986	0.7265799072115418
41	1	295761	0.9999999999993125
42	1	10084	0.5688645025410135
47	1	48464	0.8761362664751401
49	1	88290	0.997183384118701
50	1	69469	0.9999993477141413
56	1	94694	0.9981100489396453
57	1	14472	0.6223955561916092
58	1	326441	0.9999999993959301
59	1	331007	0.9999999999999172
60	1	28380	0.7661351418690465
64	1	18169	0.5136358315716831
72	1	94195	0.7926201522698928
3	2	12436	0.5291490528934757
7	2	51679	0.9466192154472962
8	2	7093	0.5668593763877838
15	2	296988	0.9989698190971571
26	2	77309	0.9554939807332663
27	2	148796	0.9980451291368473
28	2	125355	0.9912613775144846
29	2	74776	0.9713167344182885
44	2	242694	0.9992387097221139
45	2	490267	0.9999999999999931
61	2	5630	0.6199435537983922
65	2	137535	0.9778183436816205
66	2	131971	0.9806436181083525
70	2	17487	0.7644364428022412
76	2	112463	0.9999619887995145
81	2	21302	0.7420168809233563
82	2	10148	0.5987362196966254
89	2	66309	0.7491836272380585
103	2	40269	0.8062240960762472
106	2	6424	0.5646826078607315
119	2	96740	0.9968077272584415
139	2	132838	0.9648579601153118
144	2	27540	0.8561325456090993
147	2	6310	0.5649053061619036
11	3	155969	0.9999057802399799
16	3	155015	0.9999999292170834
17	3	14440	0.6691734359814874
25	3	579217	0.9999999991149103
27	3	273630	0.9999916261377232
28	3	87955	0.9634704209414906
32	3	22815	0.9245331714805357
35	3	31722	0.9527264575661273
40	3	97828	0.9973262095632286
44	3	82532	0.9094774643311774
47	3	69120	0.9496107010160725
48	3	357181	0.9999995077691419
55	3	25242	0.5296616633760094
66	3	128104	0.9782383412225467
67	3	87685	0.9908668663056626
73	3	17867	0.9222389725222871
0	4	352571	1.0
5	4	98305	0.9713248846803636
14	4	167100	0.9924207697414827
15	4	170191	0.9797939108112163
30	4	87753	0.9993049154138326
52	4	364704	0.9999999984863629
69	4	161473	0.9999985888191334
74	4	23395	0.9221297111268829
78	4	31676	0.9233699204861304
97	4	24507	0.5360241710535824
0	5	18248	0.8262026239444628
4	5	41715	0.9889676009971623
6	5	480252	0.9999999999714417
7	5	29598	0.8119437447219636
8	5	35835	0.9861263986028672
9	5	5734	0.5214537433083122
15	5	783706	0.9999999938175315
29	5	17056	0.5517665015942441
30	5	103291	0.9998157657079701
31	5	95973	0.9999999999999571
45	5	18225	0.6637075586415395
62	5	22757	0.8318501687887804
65	5	605642	0.9999999767275517
69	5	656964	1.0
70	5	32122	0.9305297597202329
78	5	10439	0.568936054294755
79	5	205351	0.9997277060693968
80	5	57178	0.967348039103007
89	5	46478	0.6201680698431132
139	5	351308	0.9998799814102932
5	6	323785	0.9999941123683491
7	6	445089	0.9999999999987662
8	6	38794	0.9903107778234694
9	6	5675	0.5178016051579205
15	6	365017	0.9997965724869996
29	6	30888	0.7669443195289126
39	6	6102	0.6806276645649729
45	6	113788	0.9990337355990868
65	6	510742	0.9999995775766054
70	6	51721	0.9866771700022192
79	6	31375	0.7060922393874998
80	6	69103	0.9841692424617485
81	6	30029	0.8524589079017022
139	6	195639	0.9929763809831255
2	7	12043	0.5832062542889386
6	7	230833	0.9999858246753358
8	7	111819	0.9999989760487324
15	7	251185	0.9969599901407618
45	7	386691	0.9999999999872542
65	7	158048	0.9875394431824266
70	7	22937	0.8503276659248227
80	7	20643	0.7065648181849008
81	7	21986	0.7530522944363345
82	7	16708	0.7783233838493493
5	8	45094	0.8017918418126897
6	8	50863	0.9081102881828778
7	8	149741	0.9998264193920213
9	8	71093	0.99991872170616
29	8	82590	0.980309765096596
33	8	17873	0.5837854146553139
45	8	64310	0.9794019221688351
54	8	5541	0.5499419461298976
65	8	197342	0.9958982241426307
70	8	240270	0.9999999994031986
82	8	96726	0.9998702883750896
5	9	36942	0.7340691299826074
6	9	58230	0.935184148611342
8	9	84288	0.9999653978739166
10	9	13742	0.5798672310827393
21	9	45415	0.9225898781872581
22	9	81733	0.9961030304407529
29	9	53011	0.9186277287518676
42	9	29823	0.9181258562560339
43	9	291508	0.999990958043715
50	9	18353	0.9731955875305689
60	9	26160	0.7378339645517487
64	9	135309	0.9957321098996842
65	9	332083	0.9999149696445223
83	9	26274	0.978072453373194
139	9	112634	0.94122923253068
9	10	12005	0.7871992707677795
19	10	528339	0.9999999999999997
21	10	238253	0.9999991447071614
29	10	103145	0.9927147393035465
41	10	57144	0.993208672713782
43	10	702106	0.9999999999998825
60	10	44136	0.8963360112771206
64	10	511307	0.9999999996607698
84	10	56104	0.946317391877562
3	11	240784	0.9999997784711322
12	11	25614	0.9917016129272008
13	11	153556	0.9999998035891342
14	11	352168	0.9999721519149687
15	11	198713	0.9896003843163397
16	11	52796	0.995463812251677
17	11	99039	0.9995743996222421
28	11	54454	0.8699936446572135
32	11	20407	0.9006552728792486
35	11	16550	0.7948822823124038
38	11	20356	0.9649134792005969
39	11	211422	1.0
40	11	66315	0.9814847044428451
44	11	31494	0.5982669410140355
46	11	16635	0.8009323651080138
48	11	986469	1.0
51	11	940462	1.0
67	11	674739	1.0
72	11	88941	0.7734981687876507
73	11	5245	0.525279467280684
88	11	42955	0.6974936759756085
11	12	15678	0.5957194337751377
13	12	124540	0.9999958690734053
17	12	64617	0.9933748497082104
23	12	148438	0.9980256367476076
38	12	148877	0.9999999999975218
39	12	6461	0.7014561221598423
46	12	197309	0.9999999986588075
48	12	111798	0.9876071549620545
61	12	31600	0.9959761617913107
11	13	142372	0.9997835006860202
12	13	98603	0.9999999962662207
14	13	227417	0.9987515686479456
17	13	83832	0.9985596232229039
27	13	21699	0.5904597115250885
35	13	9877	0.6106769201411477
38	13	279559	1.0
39	13	241137	1.0
40	13	35826	0.882505979601004
44	13	26421	0.5345176894778099
46	13	37673	0.9748246836449709
48	13	290075	0.9999915506579183
51	13	509128	0.9999999951242742
61	13	79789	0.9999994154469698
66	13	25687	0.5320730343957909
67	13	19135	0.6363907247890834
0	14	204163	0.9999999991587567
3	14	20440	0.7106322773331377
4	14	190057	0.9999999996602421
6	14	24564	0.6827174696558649
7	14	15984	0.5934369145514236
11	14	392885	0.9999999999789287
12	14	7246	0.737948011327384
13	14	145050	0.9999995171255525
15	14	656196	0.9999998410489048
16	14	22598	0.8981679607494535
17	14	71026	0.9960104353883634
18	14	23047	0.5753292906127668
23	14	51517	0.881299721816999
24	14	76926	0.9642178626906861
25	14	99292	0.9655145728347848
26	14	24368	0.6223589606488595
27	14	68939	0.9424932926546075
28	14	248703	0.9999294596865658
29	14	23135	0.6636217975069236
33	14	33513	0.8075532731007364
35	14	32630	0.9567220048462164
36	14	69060	0.9484154440922274
37	14	117978	0.9921053178980154
39	14	35767	0.998914711257492
40	14	28199	0.814150171310518
44	14	133374	0.9797986807210768
45	14	27403	0.8063483545524169
46	14	18945	0.8411348989049188
47	14	41554	0.8328626154055669
48	14	43164	0.8135046206794163
51	14	1377796	1.0
52	14	1359608	1.0
53	14	1465739	1.0
54	14	6808	0.625281874260185
55	14	40346	0.7010713479231749
58	14	25398	0.7862839489133105
61	14	130345	0.9999999999703449
65	14	25850	0.5074807783410249
66	14	51117	0.7802415841976984
67	14	383372	0.9999999996503983
68	14	231623	0.9999994641901873
70	14	9349	0.5375268693403756
71	14	44371	0.9019693108567551
72	14	295482	0.9932169812968183
74	14	28154	0.9539306171155941
78	14	39833	0.9607476686857712
79	14	29611	0.6850589106724823
80	14	74895	0.9888769222280006
81	14	13966	0.5880372646032064
85	14	10333	0.5504478588960977
87	14	15761	0.7776502543508863
88	14	208580	0.9972616362903522
89	14	260784	0.995982362962583
102	14	20529	0.5430553987647124
125	14	58747	0.8945481709358306
126	14	54438	0.9185076700514105
127	14	62110	0.8819314027769654
141	14	22720	0.5830397336695069
0	15	17691	0.8166097398770413
1	15	15710	0.625430329182697
2	15	278263	0.9999999996219237
3	15	18620	0.6767123561836519
4	15	151813	0.9999999639469295
5	15	1281357	1.0
6	15	867811	1.0
7	15	700816	1.0
8	15	56808	0.9989316570027613
9	15	20725	0.9315715311112812
11	15	225802	0.9999987829481789
12	15	5987	0.6689925390003004
13	15	30868	0.9490016796765199
14	15	653919	0.9999999981755011
16	15	12818	0.7250749685793965
17	15	21894	0.8137166402958826
18	15	28364	0.651720352818115
24	15	20605	0.5869965550430485
26	15	34002	0.7434958930803133
27	15	39994	0.8079080734912166
28	15	310455	0.9999940560582408
29	15	60098	0.9420064286975662
30	15	15056	0.705079440758448
33	15	17443	0.5748884693092824
37	15	26036	0.6516846482650219
39	15	27717	0.9948075229493228
41	15	13986	0.7004479229974144
44	15	85786	0.9177249115246308
45	15	116809	0.999200070532705
46	15	8144	0.5452212382327747
47	15	62102	0.9315582781574816
51	15	29060	0.641612119594942
52	15	133885	0.9991951321387548
53	15	1094962	1.0
54	15	5642	0.556462971076761
56	15	12464	0.5549472344597959
61	15	7271	0.7136777038059152
65	15	544809	0.9999998497831089
66	15	24234	0.5114817346849712
67	15	96852	0.9944601872432162
68	15	538881	0.9999999999999998
69	15	115812	0.9999267324270072
70	15	40034	0.9642526221367789
72	15	69535	0.6864168029387149
74	15	10095	0.6657668306350929
76	15	13552	0.69554583196511
78	15	15182	0.7063797070285552
79	15	59842	0.9041053704560401
80	15	78117	0.9908631239694262
81	15	66817	0.9863426260970743
87	15	13272	0.7177689396144449
88	15	114314	0.9594000385403892
89	15	320964	0.9989089147785329
102	15	59477	0.8977985270732488
103	15	17905	0.5168253636238291
119	15	34434	0.8672925509878016
125	15	28452	0.6621346392798775
126	15	31381	0.763075786204782
127	15	23246	0.5488455019206568
139	15	138592	0.9696556215546178
141	15	33006	0.7198869447313774
3	16	261889	0.9999999466123847
11	16	99538	0.9971132217562155
12	16	9604	0.8309833629981036
13	16	48870	0.991260877591472
17	16	261779	0.9999999995374348
22	16	29390	0.8604880169249607
23	16	21097	0.5806109582521246
25	16	40135	0.7411918175447498
34	16	42828	0.9984414277162483
38	16	11403	0.8452711449180608
39	16	13566	0.921937298063347
40	16	103109	0.9980716773887208
46	16	9894	0.6162743907552937
47	16	333629	0.9999997023284534
48	16	432420	0.9999999810215454
62	16	17586	0.7473536913651571
0	17	8204	0.5434690428033685
3	17	36900	0.8942172352363765
11	17	75160	0.9876446108331259
12	17	135111	0.9999999999986373
13	17	94045	0.9999051056338866
14	17	57038	0.8075902131306582
15	17	34190	0.5395307960417475
16	17	304201	0.9999999999999988
22	17	105762	0.9992690842016285
23	17	231625	0.9999466222080211
31	17	2872	0.5604987187374451
34	17	19783	0.9476372757502992
38	17	92734	0.999999887549575
39	17	13127	0.9151601559185552
40	17	14773	0.584863205877636
46	17	460143	1.0
47	17	36259	0.7898121423814843
48	17	634876	0.999999999997973
51	17	23311	0.5606904636252135
62	17	94856	0.9994932091329461
63	17	65767	0.9961232270621473
0	18	10325	0.6274952211816598
1	18	291261	0.9999999962861861
12	18	6170	0.6800353570770161
13	18	13176	0.7171606936034959
14	18	29647	0.5744272868746451
17	18	12586	0.6185075540388267
19	18	134797	0.9997471608544324
20	18	32426	0.8238056469378322
22	18	10900	0.5167626451372629
24	18	195198	0.9998177787827284
26	18	174553	0.9991939637909721
29	18	15163	0.5099073361402369
33	18	86242	0.9861439749858488
34	18	15325	0.8976709309225384
36	18	209428	0.9998974326916964
37	18	158074	0.9985329896533687
41	18	117200	0.9999706971465939
42	18	33458	0.9398308298928609
47	18	113089	0.9927100229452014
49	18	61706	0.9830496830526628
55	18	289479	0.9998632182681185
56	18	1151424	1.0
57	18	520857	1.0
58	18	604799	1.0
59	18	97011	0.9997177614253915
61	18	5052	0.5801326978657152
63	18	10087	0.5672874639434731
64	18	32389	0.7240288342979223
71	18	74193	0.9798568479954026
72	18	697205	0.9999942722684168
1	19	99586	0.9982407666759955
9	19	29552	0.9784998951972073
10	19	476550	0.9999999999999983
18	19	256517	0.9999463055412068
20	19	25395	0.7427872216108059
21	19	49394	0.9382733050076861
26	19	71167	0.9428707885488887
29	19	20799	0.6243642293392713
33	19	38064	0.8463631768114076
34	19	10041	0.7745070155572966
36	19	42771	0.8393972253822986
37	19	35329	0.7613951298885508
41	19	173176	0.9999998498586299
42	19	11508	0.6173129585825861
43	19	215808	0.9997976007498571
47	19	58107	0.91854905971984
49	19	29591	0.8563255520105947
55	19	54350	0.8038875071747349
56	19	175573	0.9999929277378907
57	19	506146	1.0
59	19	42489	0.9704160781239298
60	19	17139	0.5833839244387955
64	19	426262	0.9999999838439756
65	19	62685	0.8215448147593034
71	19	19102	0.6303578550672823
72	19	68321	0.6799774991947198
93	19	10956	0.5184420508885277
138	19	14202	0.5453547641967541
139	19	32164	0.5523386287562915
1	20	267592	0.9999999800663449
19	20	29053	0.8253695535103266
21	20	167226	0.9999362061471844
22	20	109525	0.9994386311946913
36	20	130658	0.996521816979529
41	20	9991	0.5768691270746789
42	20	9410	0.5438555904198263
49	20	540054	1.0
50	20	86048	0.9999999827612628
56	20	17742	0.6845626956516236
59	20	325364	0.9999999999998532
60	20	624160	0.9999999999999998
64	20	24414	0.6206832933949353
1	21	88246	0.9963247899971724
9	21	47565	0.9980339527235326
10	21	195848	0.9999975798196599
19	21	25040	0.7774868385561112
20	21	212683	0.9999925496222305
22	21	141558	0.9999418311571631
33	21	23908	0.6907868065486161
36	21	60557	0.92544466546348
37	21	19936	0.5537445701406032
41	21	176972	0.9999998957664026
42	21	14702	0.7072016324499895
43	21	1110024	1.0
49	21	19987	0.7294989003941897
50	21	270116	1.0
60	21	724218	1.0
64	21	92919	0.975882530921285
83	21	5085	0.5187626365458031
84	21	137191	0.9993143977605263
95	21	51270	0.9798955648255213
103	21	36459	0.7734951378231252
115	21	16301	0.6201413251856687
117	21	49019	0.8983615192887322
138	21	20758	0.6844881073534806
8	22	7403	0.582458635321528
9	22	76371	0.9999606168727069
16	22	41370	0.9851601658753503
17	22	118806	0.9999140914198704
20	22	164300	0.9998803675096277
21	22	131834	0.9994788583864807
23	22	17078	0.5049107403055801
31	22	2474	0.5073091101133004
34	22	120418	0.9999999942550223
36	22	25171	0.658175647911102
41	22	9485	0.5579744367333677
42	22	498913	1.0
43	22	122984	0.9916404888491408
47	22	41221	0.8304343470313759
49	22	171778	0.9999914245344494
50	22	6691	0.7297062176116399
60	22	339935	0.999999991161758
62	22	53622	0.9855657858192599
63	22	10941	0.5970045801454004
64	22	32281	0.7228362299274265
0	23	300961	0.9999999999999869
3	23	12123	0.52011482091749
5	23	22001	0.5449582601269813
11	23	16168	0.6070378398280483
12	23	120837	0.9999999999682756
13	23	9321	0.5902694150317245
14	23	66040	0.8519141606275079
16	23	22300	0.8950283871984114
17	23	153098	0.9999948725122424
22	23	15687	0.6493032670273976
28	23	18648	0.5011552395630764
30	23	129957	0.9999816862668965
31	23	24750	0.9992989077070241
33	23	43536	0.882865507930443
34	23	9048	0.7385397393794753
46	23	410238	1.0
47	23	61088	0.9284661166143227
61	23	179364	0.999999999999999
62	23	741890	1.0
63	23	1082983	1.0
65	23	49396	0.7423992538687155
69	23	10298	0.5593776215258528
79	23	26606	0.6457311514337576
97	23	32781	0.6423170491741047
136	23	34253	0.9397153836503047
139	23	37310	0.6065174959583657
3	24	20681	0.7148503172535259
18	24	141492	0.9952047659499781
25	24	154513	0.9948783979189125
26	24	104515	0.9853498124142284
27	24	33550	0.7490904686743814
28	24	19913	0.5241999459499931
36	24	54052	0.9012412458060435
37	24	236795	0.999949150502489
44	24	63570	0.8422464553203011
54	24	171997	0.9999999999984744
55	24	1400192	1.0
57	24	74580	0.9938607175184786
58	24	113731	0.9991268980065466
66	24	30742	0.597220103296877
67	24	20579	0.6632153300801444
68	24	16437	0.6238139867769708
71	24	82792	0.9872782598671791
72	24	1866402	0.9999999999999993
3	25	387021	0.9999999999914055
16	25	32593	0.96336188697312
24	25	189710	0.9997661507095709
26	25	394326	0.9999999392566907
27	25	177600	0.9994341512029867
32	25	38537	0.9876210356314657
33	25	85146	0.9853579977532939
35	25	202694	0.9999999989835354
40	25	517248	0.999999999999999
47	25	110861	0.9919547161099983
48	25	36792	0.7607395835251632
54	25	348379	1.0
55	25	424069	0.9999982017669724
66	25	1166889	1.0
72	25	276201	0.9905544138339901
73	25	37410	0.9954899619554533
147	25	6788	0.5915675745679021
0	26	8740	0.5663315270676155
2	26	101705	0.9994797732221249
3	26	87197	0.9953228054512722
11	26	18852	0.6636756880823014
15	26	30952	0.5043508860537094
18	26	207615	0.99963120984585
19	26	135341	0.9997557149881925
24	26	169834	0.9994249639971015
25	26	515567	0.9999999898165262
27	26	49303	0.8695218886018146
28	26	34391	0.7233967866891953
29	26	402425	0.9999999983596765
32	26	27989	0.9582683035276797
36	26	22627	0.6188647607592171
37	26	22991	0.605803426021649
44	26	51279	0.7741369387691254
45	26	40163	0.9104113050761459
47	26	51890	0.8932603614365546
54	26	135512	0.9999999992227646
55	26	1537394	1.0
56	26	41389	0.9332323842335355
57	26	346054	0.9999999999904434
61	26	7500	0.7247847441227511
64	26	177136	0.999242973783316
66	26	908071	0.9999999999998609
67	26	19836	0.6496679351594667
72	26	60120	0.632901533150365
73	26	7847	0.6724410498210693
100	26	42346	0.8430528560332298
103	26	172972	0.9992416307863412
106	26	14543	0.8489008331982986
107	26	22186	0.6980470526204824
109	26	24955	0.868054289391428
119	26	62371	0.9747538436499247
147	26	35428	0.9912260128847638
2	27	85479	0.9982150454880055
3	27	229934	0.99999954206095
11	27	16666	0.6182185696145708
13	27	7457	0.5100180733729907
25	27	133339	0.989327354167353
26	27	42925	0.8208944922721084
28	27	82874	0.9556829564934377
44	27	2145869	1.0
55	27	64074	0.853756765720892
61	27	7175	0.7088900922418135
66	27	1483231	1.0
67	27	20998	0.6706243586884985
0	28	7991	0.5340549400178862
2	28	215197	0.9999999309585627
3	28	73485	0.9889818496583147
11	28	37979	0.8895982278492008
13	28	7827	0.5271014487597416
14	28	78080	0.8957437562544595
15	28	182084	0.984676475472135
24	28	66908	0.9445398635649853
25	28	66855	0.8955015366061632
26	28	30792	0.7081797121391828
27	28	184882	0.9995871101662627
36	28	42579	0.838064871392825
37	28	144418	0.9973919297257167
44	28	1172183	1.0
51	28	91754	0.9618157903651015
52	28	15197	0.5466506217659259
53	28	70397	0.9307364360869731
55	28	55001	0.807698688006
66	28	78395	0.9027369322711357
67	28	652237	1.0
68	28	1026368	1.0
71	28	61837	0.9611143658904164
72	28	116396	0.8572261381595486
81	28	28210	0.8342041742941231
102	28	41047	0.7919998386175632
142	28	14810	0.5329198293270446
2	29	50086	0.9746434405862155
5	29	68996	0.9165634921222664
6	29	123946	0.9972260717998124
7	29	202220	0.9999926451556188
8	29	107131	0.9999981238699885
9	29	71191	0.9999198051449483
10	29	79722	0.9939763747524604
15	29	37293	0.5709135780939618
19	29	49865	0.9506288600826411
26	29	366424	0.9999997900925242
32	29	7850	0.5868529558190158
36	29	46772	0.864812379322678
37	29	34511	0.7533062478057302
42	29	10905	0.5974950116403599
43	29	61142	0.9054300087253079
45	29	402084	0.999999999995733
53	29	32733	0.7092527700435237
57	29	16722	0.6756507887818867
64	29	476772	0.9999999983508217
65	29	42729	0.6904190438489571
70	29	736408	1.0
71	29	28448	0.7734261606535464
82	29	26997	0.9130340321497785
103	29	241324	0.9999599120537102
106	29	7638	0.6281997334100584
107	29	19004	0.6412493551830242
109	29	17199	0.7516328633864211
119	29	20548	0.6993428997000951
144	29	66485	0.9911353141088184
147	29	20840	0.9371473278493152
0	30	87291	0.9998100210713908
4	30	55080	0.9974754040043722
5	30	70389	0.9206791525372978
23	30	139148	0.997061381085355
31	30	55731	0.9999999573976849
62	30	412316	0.9999999999999999
63	30	13661	0.6787952526527206
69	30	408475	0.9999999999999999
104	30	118510	0.999997850507418
136	30	11703	0.6145670846566298
5	31	96166	0.9689920327226872
30	31	31827	0.9252677233335508
62	31	38290	0.9508609109430685
65	31	36168	0.6291199252479248
69	31	91384	0.9994217803685415
3	32	56066	0.9675132167540563
11	32	19991	0.6851871265300289
25	32	72729	0.9144554236546393
33	32	150185	0.999465751460789
34	32	11321	0.81371158842045
35	32	30129	0.9448119578924857
40	32	301599	0.9999999949656057
47	32	296145	0.9999982557051232
73	32	284259	1.0
0	33	9706	0.6047010716227437
1	33	91368	0.996998348759929
3	33	45973	0.9394351760594506
11	33	15217	0.5847755220077162
12	33	7894	0.7676693863022112
