src	trg	nij	score
2	0	859	0.053483061047368774
3	0	1241	0.07045814289578078
4	0	542024	1.0
6	0	11932	0.4727380455018506
7	0	1315	0.0714296282173239
13	0	1228	0.09179763131801943
14	0	135613	0.9696424523315019
15	0	50116	0.63464309820941
17	0	13524	0.7158686151382496
19	0	1722	0.11243084227175948
20	0	1051	0.054584524878589225
22	0	4180	0.30054094547024923
23	0	360938	0.9999999141305838
26	0	2018	0.06770175153390989
28	0	5821	0.20920885899712538
29	0	2198	0.06138289255072649
30	0	111310	0.9999758273479149
31	0	33720	0.9245894096119395
33	0	16360	0.529572019121676
34	0	11296	0.6256070953763169
36	0	3312	0.1598922714600728
37	0	2947	0.08846686054096675
41	0	483	0.05153379008918335
42	0	9451	0.5713624419026045
44	0	5812	0.15857892802309337
45	0	1647	0.11133066670854752
46	0	12707	0.7630474168440635
47	0	21397	0.6067222672465304
49	0	4153	0.22139203564440357
51	0	7579	0.23640403589519943
52	0	140771	0.9986847132927797
53	0	14770	0.372144227371363
59	0	2310	0.2181283428112284
60	0	1094	0.052517821296344525
61	0	1104	0.14921410048413508
62	0	43302	0.9595959219698366
63	0	51245	0.9927025531701463
65	0	12672	0.3229340158610706
68	0	3336	0.25023097155094653
69	0	859	0.07657674788787883
74	0	5745	0.36474579857631007
76	0	1446	0.08598717333536987
78	0	43984	0.9616881731487745
79	0	10561	0.31460152446754797
80	0	3218	0.18953025911932553
81	0	2426	0.12553432744091175
86	0	1108	0.17410457799009416
87	0	624	0.0573971240026554
88	0	6865	0.15365466177357545
89	0	84465	0.8206869953862277
96	0	3117	0.18058726075590925
97	0	15068	0.3999568712147744
98	0	1633	0.05485328339933193
100	0	4917	0.1530696788442707
101	0	1600	0.05368483779396749
103	0	4325	0.1354456576803844
104	0	7619	0.5410082635804215
105	0	2491	0.3468174022172076
115	0	1489	0.07635732458965494
116	0	1225	0.09538393222651864
119	0	4250	0.22052346663267297
120	0	773	0.061095020341812356
123	0	1122	0.07087290024746462
126	0	2254	0.09149914667515058
127	0	1672	0.05705081633456777
133	0	902	0.05867554198866032
135	0	2276	0.257308899037184
136	0	9559	0.5027333681582962
137	0	3872	0.2545890802688062
139	0	11593	0.27375654355644474
140	0	1987	0.052391256797747365
143	0	13202	0.7396104934760502
144	0	2205	0.09252322654725886
9	1	4998	0.37810010936929517
10	1	19860	0.6487326014212491
18	1	398615	0.9999998704395048
19	1	19992	0.7511463867282757
20	1	378968	0.9999999996820189
21	1	195043	0.9993988009280075
22	1	703	0.05828529302798069
23	1	3078	0.12300934097651384
29	1	4877	0.13115926279635126
33	1	58241	0.9329740589209792
34	1	2599	0.20183672917288287
36	1	83201	0.9882373052903407
37	1	27124	0.5746225138238437
41	1	280854	0.9999999999999993
43	1	27769	0.5799430022883176
47	1	47849	0.8769690528018658
49	1	1074	0.06262416166351048
50	1	336409	1.0
56	1	170330	0.999999971513269
57	1	10233	0.4853105754491114
58	1	242332	0.9999999533336289
59	1	99922	0.9999847407923732
60	1	28006	0.7503182835604282
63	1	1345	0.11915471468900929
64	1	35781	0.8405240139141106
65	1	5066	0.14425481269157747
71	1	149236	0.9973326351935665
72	1	42290	0.5164647937554567
75	1	981	0.0708643313412799
84	1	8301	0.34308561182873454
93	1	7657	0.4856268735354061
94	1	1825	0.10071018558136546
95	1	1938	0.0830944482857845
98	1	1591	0.053480649623539045
100	1	15677	0.41160650528623344
103	1	25825	0.5815640914797401
107	1	1451	0.06380539785069006
110	1	11082	0.3481882487999519
111	1	4708	0.16618732851308482
115	1	6000	0.27409686950870926
117	1	5604	0.18495616468662113
129	1	4364	0.09845953979816169
131	1	2700	0.17270357303736217
138	1	23158	0.6614241959030747
139	1	7264	0.18155016137825208
144	1	3233	0.13270263913129954
145	1	8865	0.3133806458816356
3	2	1879	0.1047392957976091
7	2	263058	0.9999998388228458
8	2	4613	0.45332625015353656
9	2	1446	0.12825292933825105
11	2	5158	0.24218668952118105
12	2	429	0.08828229578830771
13	2	3304	0.2283419276322155
15	2	216183	0.9876468996743716
16	2	2642	0.24252949877053032
17	2	4524	0.34274833843546726
23	2	2607	0.1052095755351361
24	2	2858	0.08548550405263944
25	2	5737	0.16477890519905047
26	2	136536	0.9919384337436415
27	2	157693	0.9978814131789793
28	2	172582	0.999194869528843
29	2	87852	0.922210602873615
32	2	1548	0.147732296814725
33	2	5791	0.23393427131287214
35	2	2872	0.19922518622209717
37	2	2327	0.07052480350667933
38	2	883	0.11313457013609696
39	2	1044	0.17823551351071576
40	2	6612	0.2832955297095042
42	2	850	0.07316441987773181
44	2	182825	0.9960433173468858
45	2	568482	1.0
47	2	6575	0.24883704624065073
48	2	15756	0.4317421574702298
51	2	1716	0.05919930065031742
65	2	158960	0.9930547237324311
66	2	97232	0.9212764759384808
67	2	2131	0.1149995567701152
68	2	3173	0.23959586663292431
70	2	2312	0.13172968094098703
72	2	9817	0.15494594841823994
73	2	3378	0.2808592393100682
74	2	687	0.052739090160603075
76	2	473987	0.9999999999999953
77	2	2545	0.11114634806550572
80	2	1156	0.07267703248415058
81	2	54786	0.9531419445761605
82	2	1453	0.1390378380060362
83	2	1947	0.24420273179839813
86	2	430	0.07151754743852745
89	2	113030	0.9001860065995526
90	2	2780	0.20273912821129392
96	2	1616	0.09807293753950919
97	2	2222	0.07244615410947097
98	2	20724	0.5120646745545678
99	2	53580	0.8552331377013104
100	2	37000	0.714876109722586
101	2	7697	0.2332878194272061
102	2	81618	0.9367338212903553
103	2	36413	0.7076949226466303
105	2	442	0.07269714460626697
106	2	637	0.06335881216595063
107	2	13100	0.44917165295346106
109	2	12784	0.6559815961812738
110	2	1511	0.05661433852891806
111	2	16466	0.4709365806398955
114	2	24928	0.6125278480327133
116	2	5717	0.3740261785029425
118	2	20632	0.4217336248729382
119	2	202983	0.9999958990850892
121	2	7446	0.3061172973268179
123	2	1901	0.11712394250570746
128	2	5434	0.2804144256064225
129	2	15037	0.30054771000488945
137	2	908	0.06653013056223811
138	2	1426	0.06429049831330058
139	2	146073	0.9831414925821896
140	2	17547	0.3786893478165575
142	2	2081	0.1494835324687127
144	2	2682	0.11139157151867196
145	2	13934	0.4464496637083041
146	2	14907	0.24254357539895544
147	2	11608	0.7311706440527563
11	3	135330	0.9994252188199642
12	3	680	0.13629972382329203
13	3	5238	0.3371191854873229
15	3	3146	0.06105880849922518
16	3	139030	0.9999998005906612
17	3	28007	0.9270766280676516
23	3	3065	0.12252280367320756
24	3	4987	0.14441160500940076
25	3	525885	0.9999999751644343
26	3	10774	0.3124799028406925
27	3	294560	0.9999919478748162
28	3	168653	0.9990493662940897
32	3	30648	0.9591524964151383
33	3	5357	0.2184676437684464
34	3	1482	0.12059310423860536
35	3	11076	0.5763035676058673
37	3	5768	0.1658564828095812
38	3	1204	0.1510325901285804
39	3	435	0.07850625479805606
40	3	131084	0.9988324856122659
44	3	153814	0.9903447511618247
45	3	779	0.054285001516881426
47	3	55204	0.9110871305763878
48	3	342390	0.999997291119106
54	3	1106	0.0844926841587097
55	3	19873	0.38974359735857944
63	3	1441	0.12709930500772526
66	3	436869	0.9999924410243844
67	3	25736	0.7729503393977671
68	3	1842	0.1469566309905156
72	3	8419	0.13443093261058237
73	3	3673	0.30129524911821615
0	4	561139	1.0
5	4	49087	0.883962010900166
6	4	64549	0.9697187191558708
7	4	10840	0.4577611709442485
13	4	904	0.06842339220151872
