src	trg	nij	score
1	0	8771	0.450090557762825
2	0	3095	0.22334656104299977
3	0	1513	0.08971902000628951
4	0	320015	0.9999999999999998
5	0	35846	0.7171954663415729
6	0	1562	0.08278944731605498
7	0	781	0.05104481090953772
9	0	1831	0.16848084711869482
10	0	5128	0.2600060464897369
11	0	2035	0.10660097069480956
12	0	353	0.07105758920955207
13	0	2595	0.17434326473924977
14	0	174023	0.9927787926514242
15	0	62508	0.7346057916588021
16	0	11571	0.6252124629120144
17	0	29907	0.8871353503642905
18	0	5451	0.2078698634140811
19	0	24089	0.7965545545520275
21	0	7960	0.3591738978623037
22	0	4481	0.3223951201890257
23	0	613423	0.9999999995007258
24	0	10817	0.34282678676642797
25	0	2231	0.08482909574569286
26	0	9488	0.31797633612597775
27	0	13486	0.3797186782702672
28	0	16152	0.4174456242858354
29	0	7839	0.2731114178869899
30	0	158659	0.9999982226058836
31	0	49111	0.9995776012175022
33	0	3113	0.15587473271955576
34	0	6648	0.4253311925999341
36	0	4938	0.23824235315405307
37	0	8673	0.30374150573882996
41	0	30349	0.8710180960882795
42	0	2411	0.23089886241534352
43	0	3536	0.12471144289643754
44	0	7118	0.17925433497897647
45	0	1528	0.12732786027950493
46	0	21656	0.8983729812574447
47	0	6915	0.28033829374837516
49	0	1534	0.10258328139894424
50	0	2499	0.2317242285647192
51	0	14657	0.4725876362799192
52	0	55826	0.9630019696056549
53	0	31465	0.7225594569300965
54	0	2020	0.1543793463449824
55	0	4333	0.12561589667642548
56	0	4082	0.27422098532024397
57	0	5724	0.3026198598853648
58	0	1008	0.0900288717755483
59	0	801	0.0542940176821487
60	0	8389	0.32870686540033534
61	0	2541	0.3909469409209153
62	0	63073	0.9732292369224483
63	0	156409	0.9999975290043479
64	0	9194	0.3124537487344913
65	0	52939	0.8187840338499011
66	0	4163	0.11057645462886079
68	0	10224	0.4400762989236462
69	0	88919	0.9986961636195768
70	0	1506	0.08540944849288035
71	0	6596	0.2689119314934907
72	0	4599	0.08678770930999169
74	0	51165	0.9882142925688728
76	0	1553	0.12446921330089467
78	0	14816	0.7977309659036091
79	0	12822	0.39322982150458075
80	0	2426	0.12279124929900909
81	0	1630	0.08598330817254729
88	0	14623	0.3460476734747018
89	0	20747	0.34367487505027583
93	0	1257	0.07638274994689986
97	0	19924	0.46812204256299184
98	0	1386	0.052248974512012714
100	0	1759	0.06181795088341324
103	0	3691	0.1569505035464661
104	0	2513	0.16104884326557767
105	0	5192	0.4877051067433632
110	0	2313	0.121929584753253
115	0	1404	0.054688555994885424
116	0	1133	0.1032539195124863
119	0	1640	0.10862583956985838
125	0	5960	0.2202406986810609
126	0	6662	0.26869460618608065
131	0	850	0.05432855877222231
132	0	1448	0.1423546475074371
135	0	2789	0.23946265637154374
136	0	7095	0.35813473116535144
137	0	2790	0.18223995225465017
139	0	37912	0.697939098954915
143	0	932	0.1086528265072706
144	0	598	0.050406627952737426
145	0	1355	0.06412304609090402
9	1	754	0.07313429463218668
10	1	1577	0.0883757978673585
16	1	782	0.06395573694857537
17	1	710	0.05008947067370817
18	1	205391	0.9998830727150145
19	1	3294	0.19481651098738617
20	1	385668	0.9999999999924802
21	1	121568	0.9990665380061134
22	1	19832	0.8229485046486412
29	1	1801	0.07060665004465416
31	1	402	0.05993255061510194
33	1	965	0.051152889830914705
34	1	1218	0.09636001032963859
36	1	111262	0.9980974864176542
41	1	218941	0.9999998165013981
42	1	7606	0.5639485896963908
49	1	240946	0.9999999874230286
50	1	248214	0.9999999999999168
56	1	32323	0.9226319707942214
57	1	12484	0.5449160066542851
58	1	179456	0.9999999838115144
59	1	350420	0.9999999999982014
60	1	151591	0.9993861898517481
62	1	11906	0.4913357407889466
63	1	749	0.05728901102448147
64	1	3724	0.14068479999861927
71	1	127319	0.997911826256433
93	1	1990	0.11822020432180014
115	1	1457	0.05669381142018215
132	1	1590	0.1551810548650383
0	2	1108	0.08395745012159916
4	2	1335	0.12454027428323222
6	2	8661	0.381124643308941
7	2	36928	0.9178232337895302
8	2	13864	0.770729083876651
9	2	703	0.0683595158419078
11	2	1660	0.08784301940436101
13	2	2330	0.1580213102903345
14	2	6192	0.1584553819489779
15	2	519125	0.9999888746783722
18	2	2024	0.08284742629677244
19	2	1446	0.09069927716835335
23	2	1662	0.05239618364739573
24	2	30729	0.6975539408660287
25	2	35440	0.7570187777384036
26	2	87975	0.9723470471699496
27	2	111793	0.9818629489887921
28	2	222013	0.9995096715094985
29	2	144401	0.9975023056189541
31	2	1417	0.19585618322116283
33	2	2928	0.14732631259057238
35	2	1811	0.13461477785047027
36	2	1332	0.07072665633036557
37	2	31575	0.7335031759561549
41	2	1105	0.07136136957334172
42	2	1057	0.10866239997828475
44	2	248313	0.9991436562125572
45	2	184384	0.999999974414908
47	2	1698	0.07753932524061868
51	2	1281	0.05426474039971807
52	2	924	0.05251211726641314
53	2	3902	0.14644499008962197
54	2	6711	0.4276268140937257
55	2	7893	0.2169974782071199
57	2	1108	0.06732255607676263
61	2	1503	0.2540348948523936
65	2	44463	0.7614589629412368
66	2	58679	0.8101127010709133
70	2	13469	0.550895593248236
71	2	13865	0.4827367154015134
72	2	33402	0.4835001006190661
74	2	1136	0.09246063815697558
76	2	132614	0.9999927548256051
78	2	1019	0.1035728254735323
80	2	3114	0.1548035861464363
81	2	58294	0.9612746930721076
82	2	9094	0.6115498644665742
83	2	1385	0.21841972683076394
87	2	1035	0.07962007608328603
89	2	130352	0.9305189510935922
93	2	869	0.053445197197530936
98	2	8423	0.27850689606674306
99	2	1571	0.05744846484028554
100	2	8663	0.2698792039291049
102	2	27024	0.5982686912261024
103	2	23371	0.6619202993294429
105	2	2725	0.2957553133745804
107	2	1035	0.059994879192718176
110	2	2767	0.14406848388389015
111	2	4379	0.17530501445035973
116	2	674	0.06276509110934603
119	2	62260	0.988122522866304
125	2	1762	0.07086392172592437
128	2	2869	0.2661735412424243
129	2	8195	0.20561063549933944
131	2	1351	0.08496670601260825
132	2	3482	0.3089569658668381
135	2	1225	0.11322356150305679
139	2	178713	0.9967646406460701
140	2	1363	0.05186606734400789
142	2	3156	0.1369286283371478
144	2	8780	0.532960765658733
145	2	6454	0.2708940253949039
146	2	7235	0.13628423566962167
11	3	220217	0.9999971433598609
12	3	1065	0.19948878795486125
13	3	2585	0.17373308468798265
15	3	3060	0.06260952417686272
16	3	32621	0.9383312515468661
17	3	10255	0.5248454423344453
24	3	2954	0.10820730249155042
25	3	297500	0.9999956335999037
26	3	1837	0.0713418481526602
27	3	326168	0.9999941028771352
28	3	148413	0.9935708380335541
32	3	6099	0.5009250443687395
33	3	9293	0.39737461608209357
35	3	77451	0.9982293609394463
38	3	1004	0.11961788597554668
39	3	633	0.10524780295614333
40	3	101034	0.9895563869734909
44	3	125519	0.9705574908746005
46	3	562	0.05712237786462371
47	3	62868	0.9511543588158533
48	3	406090	0.9999995525392286
51	3	1417	0.059851382383416585
54	3	3138	0.22940222107282238
55	3	8161	0.22347982568738334
66	3	15176	0.3479790952303434
67	3	1852	0.09761119169187071
73	3	2993	0.31306845045906795
0	4	355914	0.9999999999999796
1	4	2341	0.14729630437006502
2	4	2407	0.178427097266746
3	4	8301	0.40344797262515186
5	4	33373	0.6913341634322638
6	4	1910	0.10028638417885505
7	4	837	0.05460384844380117
9	4	661	0.06440901768774343
10	4	4314	0.22374154717243488
11	4	6841	0.31565983797139896
12	4	922	0.175193563165984
13	4	5069	0.3123409875495984
14	4	185602	0.9948306585385908
15	4	325316	0.9991251996133343
16	4	1203	0.09668884778962661
17	4	35035	0.9226309058378305
18	4	3831	0.1510331311372013
19	4	19097	0.716598402725138
21	4	2651	0.13759014365801125
23	4	182720	0.9976286840349006
24	4	20760	0.5537130697198026
25	4	8634	0.29062086277483845
26	4	12835	0.4042490301695404
27	4	30099	0.6563675044500599
28	4	24114	0.5540157788810312
29	4	7142	0.2521787742854722
30	4	34190	0.934151409881424
31	4	14285	0.8907223447324855
33	4	3985	0.19503579927208714
34	4	1413	0.11090671198144109
35	4	2170	0.15908178920659533
36	4	2600	0.13343334070472523
37	4	10048	0.3426335020638137
38	4	756	0.09146160260615943
40	4	1823	0.07761467689918067
41	4	33208	0.8938188194518712
42	4	1008	0.10389456179423895
43	4	1923	0.0698628991593151
44	4	8827	0.21730546491305192
45	4	1444	0.1207664379631278
46	4	27047	0.942850583649788
47	4	14731	0.5042708867072057
48	4	5140	0.16071982299910337
51	4	5859	0.22537330850515147
