src	trg	nij	score
4	0	268768	1.0
5	0	22671	0.6391779743408753
14	0	157276	0.9861511413320445
15	0	46242	0.6699611566450399
16	0	6618	0.5541189191524922
17	0	10810	0.6161397931347272
18	0	28210	0.6953996434757614
19	0	23626	0.781101647334128
21	0	27456	0.767707829886739
22	0	18054	0.7969672196285071
23	0	498810	0.9999999996118287
30	0	97966	0.9995763688322252
31	0	33388	0.9908548446308011
34	0	38678	0.9866378949987296
41	0	33982	0.9023926939066491
42	0	7717	0.5936133908989192
43	0	22913	0.5525382883099551
46	0	24782	0.9108527984896106
52	0	99335	0.9998251653771989
56	0	8199	0.5333110948562543
57	0	11962	0.5427672065124267
62	0	24569	0.9014657057393862
63	0	301289	0.9999999998745862
65	0	56364	0.8327700343594059
69	0	68130	0.9964945056600959
78	0	12302	0.7116400647027987
79	0	18585	0.5208237397026474
135	0	5143	0.6004508374022521
139	0	63154	0.8361161938414979
17	1	10015	0.5880460909397014
18	1	234719	0.9999630373696633
20	1	478816	0.9999999999999992
21	1	98198	0.994984878280103
41	1	282998	0.9999999989676116
42	1	6346	0.5229053896955076
49	1	20494	0.8809025928128877
50	1	234372	0.999999999999928
56	1	36167	0.9664281366150393
58	1	197997	0.9999999015217998
59	1	175989	0.9999998606516309
60	1	60959	0.8957030282465439
64	1	17323	0.5640656138197672
71	1	212107	0.9999518080769267
3	2	117826	0.999420003025974
7	2	15717	0.7622339533356768
8	2	10514	0.6770980320581206
15	2	206177	0.9933245011465891
16	2	9111	0.671486401598419
26	2	106766	0.9738891661090477
27	2	132446	0.996581282704398
28	2	319291	0.9999973653287205
29	2	89665	0.9900267393740301
44	2	232020	0.9992825920248198
45	2	267218	0.9999999999976401
48	2	21462	0.5878058622004934
65	2	57702	0.8397641104346145
66	2	128171	0.9847514065936417
68	2	12125	0.5643766334285498
76	2	49661	0.9911312309447231
103	2	18797	0.5193645529860722
119	2	41942	0.9692280540954474
139	2	64424	0.8420062994768844
2	3	34348	0.9555732411260852
11	3	145666	0.99990857991243
15	3	40805	0.6238491142926659
16	3	110180	0.9999992435488619
17	3	56151	0.9935540716869942
24	3	34664	0.7817301489556105
25	3	473655	0.9999999966953372
26	3	30437	0.6429685737263892
27	3	207294	0.9998753675722253
28	3	197299	0.9995915392862101
32	3	46568	0.9994622095938787
35	3	16274	0.7321272250211636
37	3	16994	0.5359192910814619
40	3	108070	0.9977398114282424
44	3	213272	0.9986940898340008
47	3	36844	0.8602622951892309
48	3	319269	0.9999989665124821
66	3	92204	0.950043736432668
67	3	49993	0.8616210114282524
73	3	4423	0.5285421162503252
0	4	397363	0.9999999999999993
2	4	10724	0.6190371493795791
5	4	57540	0.9258551149893199
14	4	95309	0.9240803885438481
15	4	273133	0.998736704961179
18	4	36928	0.7894715559643095
19	4	39906	0.9238731506918623
30	4	83459	0.9986222758461043
31	4	23443	0.9623363718155852
