src	trg	nij	score
2	0	847	0.06341190614924663
4	0	207454	0.9999999999998703
5	0	33457	0.809956362191894
6	0	6257	0.33355105111951855
7	0	927	0.0639732705580297
9	0	2836	0.2247121396405709
11	0	1787	0.10210636311088828
13	0	1717	0.12169621261490537
14	0	139734	0.9792235482637834
15	0	35439	0.682472192459507
16	0	3024	0.2072730388919536
17	0	5186	0.3589982802534887
18	0	2571	0.0932992542421619
19	0	2844	0.14932760732935058
21	0	2785	0.13393133946975422
22	0	2901	0.2837170996171453
23	0	245621	0.999968726477797
24	0	1644	0.05978090759632504
26	0	1758	0.07908636855304563
28	0	1802	0.06528475064066164
29	0	1452	0.07238560328692978
30	0	41712	0.9936953601225345
31	0	5596	0.9474483310767311
33	0	3204	0.13359799267012462
34	0	3131	0.3690516965646883
40	0	2886	0.13477954351399646
41	0	8783	0.44499322150168985
42	0	2265	0.22269101531430802
43	0	7289	0.22110496278861835
45	0	816	0.06784884292195559
46	0	4901	0.3653390471498714
47	0	2448	0.11574836055532134
48	0	10143	0.35959643491371596
49	0	783	0.093703728435368
51	0	43048	0.7568451535055123
52	0	111398	0.9953134845810947
53	0	4076	0.1542187526107015
55	0	1501	0.05355289036448885
57	0	2709	0.22761455419750842
60	0	11383	0.45250930989225036
61	0	733	0.0926240306450341
62	0	18358	0.7790503806782902
63	0	79266	0.9994873709028537
65	0	9627	0.32584225369004727
67	0	6186	0.2458005638715718
69	0	14116	0.7601755927306817
72	0	3350	0.061442979545859866
105	0	254	0.07585981905013095
139	0	5434	0.20056277033243952
0	1	4791	0.4447399187067106
4	1	835	0.10186092432970173
9	1	614	0.053577476779461564
16	1	1819	0.1303503450796546
17	1	6317	0.41837075017031444
18	1	580298	0.9999999999624669
19	1	1286	0.07049948445699672
20	1	366747	0.9999999986097321
21	1	52293	0.9346010814408511
22	1	5943	0.49562781777973397
23	1	4706	0.17447333662717313
30	1	747	0.08526086041828063
31	1	165	0.08240008296954449
33	1	2983	0.12498092543422035
34	1	4780	0.5052641455146321
36	1	142486	0.9957838268550988
37	1	2043	0.06223344117062346
38	1	1018	0.10078251229511381
41	1	485744	0.9999999999999999
42	1	15185	0.816895594672086
43	1	1553	0.05181279449079168
46	1	3737	0.2928660873122675
47	1	6163	0.266488781825439
48	1	3230	0.13217087298275054
49	1	26474	0.9656995872204286
50	1	232560	0.9999999976421194
56	1	465481	0.9999999999999999
57	1	68820	0.9987790784448021
58	1	368641	0.9999999998159653
59	1	209844	0.9999985268366415
60	1	32050	0.8178662149873549
62	1	6946	0.4341057451121577
63	1	5671	0.41068361834393907
65	1	1276	0.05086030176860146
71	1	47874	0.8179269241956106
72	1	4208	0.07656756289111288
6	2	2251	0.13571519909868346
7	2	56208	0.9828424676445517
15	2	297839	0.9999514994976705
26	2	157333	0.9994848021867772
27	2	111499	0.9962310016335203
28	2	155531	0.9973881798448451
29	2	195994	0.9999729337049181
35	2	3601	0.1590562746262265
40	2	22378	0.6760330142619677
44	2	253772	0.999941682004223
45	2	415513	1.0
47	2	2237	0.10631885394636209
65	2	4765	0.17718604678301264
66	2	43437	0.8477407571952049
73	2	22505	0.8853373543416029
82	2	571	0.06137174458986794
89	2	5973	0.1004690396555118
103	2	1234	0.05467403862055409
139	2	2864	0.11124684998402512
4	3	2093	0.2361949818032979
5	3	3164	0.14463428250839794
11	3	148737	0.9999108601100187
15	3	6634	0.1927028499373521
16	3	3890	0.25835036618698737
24	3	6464	0.21537757432548732
25	3	330513	0.9999767664516377
26	3	1914	0.08579671658308985
27	3	126239	0.9982298963736895
28	3	147284	0.9963971981861096
32	3	1334	0.09884278945040659
33	3	4159	0.16987669677549466
35	3	63220	0.9539737446169685
37	3	1799	0.05500719836645651
40	3	251786	0.9999983765353698
44	3	264784	0.9999623886822601
47	3	2327	0.11035306238443254
48	3	123605	0.9960429914261291
54	3	4410	0.15101448707511267
55	3	9524	0.2950359899691509
61	3	1600	0.19125906977607587
62	3	3002	0.21790820390795895
63	3	2018	0.1713378091125224
65	3	1421	0.05647480585323239
66	3	63956	0.9379918520615222
67	3	30364	0.7513736152288243
68	3	571	0.05043184095800868
72	3	4508	0.0817986113794128
73	3	942	0.08586719573722723
0	4	285834	1.0
5	4	103854	0.9945779853610656
6	4	3965	0.22664079619913513
7	4	1040	0.0714882273425802
9	4	3449	0.2662556646226337
10	4	1353	0.06559455690128058
11	4	2608	0.14548345637645488
13	4	2829	0.19255752093857204
14	4	190776	0.9950988939777045
15	4	226776	0.9994478131661804
16	4	2846	0.1963500633250106
17	4	5243	0.3621294720337014
18	4	3824	0.1355834101727157
19	4	3212	0.16695551386773155
21	4	2665	0.12854590710701785
22	4	520	0.05800260762344289
23	4	21736	0.5884249107190387
26	4	2989	0.1307363088760244
28	4	1800	0.06521469181871098
29	4	1535	0.076362398967037
30	4	94816	0.9999924808569108
31	4	17487	0.9999186255120703
33	4	3256	0.13561326818439534
34	4	1932	0.24721976920593125
39	4	589	0.2785607985454337
40	4	9326	0.3740267866021024
41	4	11116	0.5255426228973816
42	4	2407	0.2348826489107647
43	4	9858	0.2868412878520813
45	4	635	0.05320487584363187
46	4	6262	0.440777998506123
47	4	3582	0.16476020839198402
48	4	38811	0.8197029283716706
51	4	3758	0.11546698466338745
52	4	259195	0.9999976205940627
53	4	14286	0.44454853470738964
55	4	1811	0.06425316987738494
56	4	1117	0.0741661734324427
57	4	3095	0.2555500420022092
58	4	1072	0.057474034042818256
60	4	7472	0.32640839982347813
61	4	2141	0.24734284694448017
62	4	17589	0.764547887366196
63	4	43113	0.9829290656084979
65	4	13571	0.4265788824641855
67	4	1276	0.0564715727327646
68	4	899	0.07825104144812223
69	4	69704	0.9992485339140238
79	4	2445	0.09450450540497246
105	4	647	0.18212374536512332
139	4	5646	0.20751952428690912
0	5	7471	0.6008902623138501
2	5	6584	0.3995221657222242
4	5	3225	0.33991856928559894
6	5	672901	1.0
7	5	225254	0.9999999603804183
8	5	1244	0.1424792394689517
9	5	1255	0.10647082073988845
13	5	1089	0.07898953176404755
15	5	627453	0.9999999996517155
16	5	1399	0.10183565843214226
17	5	4371	0.31252395977075875
19	5	4320	0.21786993818606804
22	5	1607	0.16868132897653676
23	5	15879	0.47690676764633233
26	5	4112	0.1753408683548595
28	5	2525	0.09027240121044655
29	5	36796	0.8528687860885296
30	5	27784	0.9650543925149258
31	5	41519	0.9999999999357942
34	5	1265	0.16961926671523953
39	5	179	0.09433699229363135
40	5	1652	0.07950929596768097
41	5	776	0.0505959795129981
43	5	2951	0.09616936894812633
44	5	1463	0.05288131738126112
45	5	50462	0.9878772488291371
46	5	2564	0.211530574629198
47	5	1760	0.08463249695356856
48	5	5760	0.2234555112688832
53	5	1519	0.06048885218613009
57	5	1071	0.09701775477959629
61	5	2478	0.28031219771948646
62	5	23167	0.8516282370720883
63	5	10591	0.6281102836372001
64	5	15188	0.4842502886428147
65	5	180153	0.9994803134402742
68	5	1841	0.1537274179592254
69	5	394815	1.0
70	5	3832	0.36538752631117444
74	5	550	0.051980281505581316
79	5	221271	0.999906503429797
80	5	1325	0.06427920312759006
91	5	640	0.05742772528142437
104	5	3415	0.35972369917134106
105	5	3329	0.6456765289257776
136	5	471	0.05613350388243077
139	5	307453	0.9999982331656843
2	6	13940	0.6610853155818575
5	6	328502	0.9999999655670376
7	6	374828	0.9999999999998616
8	6	8758	0.6623884666413344
9	6	4503	0.3325817663625602
13	6	932	0.06799521653531893
14	6	2459	0.0649769054983993
15	6	374685	0.9999966635568466
19	6	3669	0.18834246991238335
26	6	5892	0.24142961185924738
28	6	3522	0.12364518982406136
29	6	13147	0.4942862691548957
30	6	593	0.06829551716602489
31	6	1421	0.5239829777861179
43	6	1940	0.0643037445107536
44	6	2017	0.07217299576283209
45	6	12299	0.6544929546316672
48	6	1595	0.06759136839453139
57	6	838	0.07674000589611196
63	6	560	0.05079418896058674
64	6	6562	0.24851186129742475
65	6	186611	0.9996066588441073
69	6	2662	0.23522650623482155
70	6	701	0.07971344484378617
79	6	3138	0.1196388864107305
80	6	4072	0.1847672944172133
81	6	2412	0.1319705471945548
82	6	5671	0.46757620203790895
89	6	3087	0.05324257541887356
105	6	279	0.08301011840298267
119	6	1373	0.09894809389681847
139	6	9667	0.3286483187346426
144	6	3041	0.18061908537164195
2	7	81423	0.9984005157797329
5	7	72276	0.9729777347464907
6	7	331636	0.9999999999229333
8	7	140091	0.99999999079544
9	7	54698	0.9931949222305804
15	7	274849	0.9998929914972045
19	7	3974	0.20231172618492044
22	7	1264	0.13522843408062757
26	7	4414	0.18694325861639427
28	7	23320	0.5836273349500438
29	7	96545	0.9938054432124505
33	7	1969	0.0843406858884409
40	7	1095	0.05342804911368282
43	7	14022	0.38188489898974154
45	7	448278	1.0
47	7	1783	0.08569005410671937
64	7	22412	0.6239936487840267
65	7	203472	0.999810404890529
70	7	100662	0.9999962673770136
73	7	942	0.08586719573722723
82	7	625	0.06697845759502474
7	8	109781	0.9996813710516157
9	8	32927	0.9493673493816632
26	8	3311	0.14376529434292118
29	8	84229	0.9880302544520927
43	8	12489	0.3484539082440995
45	8	59365	0.9945155570884565
64	8	2006	0.08357746457562332
65	8	145027	0.9976574578215185
70	8	209616	0.9999999999988709
82	8	1794	0.18052311010602096
83	8	1464	0.24846351692593716
144	8	785	0.05009551983887239
0	9	798	0.09318473036976893
2	9	1393	0.10215531092038765
4	9	426	0.05332388063759885
5	9	6997	0.2922817181003272
6	9	72296	0.9914422793256179
7	9	173496	0.9999976064330506
8	9	195899	0.9999999999973015
10	9	9744	0.38695905934686836
15	9	5479	0.1620289930917429
19	9	16785	0.6160040500476889
21	9	1452	0.07220772011040688
22	9	16934	0.8590283643159734
26	9	17259	0.5555589111691661
29	9	94418	0.9930575910662863
30	9	578	0.06662644729242373
31	9	150	0.07519653358186562
34	9	480	0.06806952881114214
41	9	871	0.05661276592223552
42	9	11137	0.711510707382152
43	9	236132	0.9997569766795799
45	9	7209	0.46309944016952054
49	9	942	0.11164010865942164
55	9	2547	0.08917906680360277
57	9	4264	0.33417658025035357
60	9	17531	0.6050068226117001
61	9	444	0.057166631436848414
62	9	9368	0.5362546311277279
63	9	604	0.05467485614869283
64	9	21856	0.614726602412157
65	9	556518	0.9999999999823631
70	9	8603	0.6405248422263687
75	9	45380	0.9276908585453129
82	9	2316	0.22668716417273127
83	9	23647	0.9908069525648835
