src	trg	nij	score
1	0	9054	0.46812137554212063
2	0	8540	0.4606052786603394
3	0	28856	0.8593924518317548
4	0	227904	0.9999999999999577
5	0	9899	0.37558721111563975
6	0	908	0.05382370457602992
7	0	867	0.05003733771317054
8	0	856	0.09886350410256295
9	0	6512	0.47801301215334535
10	0	7955	0.3472806073137139
11	0	24487	0.8418628787910405
12	0	390	0.059684641783998016
13	0	25926	0.9506268916439276
14	0	385813	0.9999953374634666
15	0	71190	0.7771931098110527
16	0	5753	0.4178081651058049
17	0	13036	0.6219887953419032
18	0	28034	0.6988785807926301
19	0	24066	0.7541542949953827
20	0	3144	0.19628327107405819
21	0	16290	0.5312350623139865
22	0	12369	0.6919361290296557
23	0	394113	0.999999988085066
24	0	42283	0.822155601866316
25	0	8768	0.34484765681233676
26	0	18954	0.5039762470926941
27	0	19427	0.5875077388451821
28	0	56039	0.9108194014565563
29	0	22155	0.5726209004654186
30	0	63669	0.9995142871134138
31	0	26237	0.9519212387717609
32	0	3771	0.32595675758214115
33	0	24349	0.7017805938072255
34	0	21092	0.8478133239228979
35	0	5204	0.33517512761859714
36	0	8791	0.39469019752248113
37	0	24594	0.6551944080737742
38	0	589	0.0910572174890163
39	0	10887	0.9515073871902147
40	0	3846	0.17348300762918634
41	0	32197	0.910418072067539
42	0	29975	0.904867608404095
43	0	16039	0.42011848064685653
44	0	40392	0.7215848352305223
45	0	2297	0.1552240391558466
46	0	25051	0.9085180925413061
47	0	32419	0.7872608426869291
48	0	6897	0.23825582152757263
49	0	1339	0.16819495140506668
50	0	4001	0.35611202027573685
51	0	260237	0.9999021510141807
52	0	76434	0.9890505730264019
53	0	14557	0.4178493334360057
54	0	684	0.13525268347523567
55	0	55720	0.8484983967761576
56	0	22776	0.8120385402917746
57	0	20111	0.733760575032137
58	0	5730	0.3877530525095352
59	0	2720	0.19995378908754402
60	0	7566	0.22512190089051143
61	0	2020	0.396686732364797
62	0	2221	0.24984455380052062
63	0	54033	0.9844514238530824
64	0	11098	0.3668559345416277
65	0	56231	0.8369973513787506
66	0	10088	0.32408760281312454
67	0	20715	0.6714091286379043
68	0	5223	0.3598648392181806
70	0	2017	0.12587975456886147
71	0	15295	0.49933980919877907
72	0	23125	0.35545936139978385
73	0	6911	0.6329334651973947
74	0	28364	0.9343216755997497
75	0	924	0.05387127091732635
76	0	7459	0.4123758486623925
77	0	1256	0.09429015315091827
78	0	46780	0.9894946190312551
79	0	110008	0.9781589106957381
80	0	11000	0.39487258929326297
81	0	2913	0.16287282127529534
83	0	778	0.12726238577206028
84	0	1034	0.0646904465585314
85	0	2840	0.1709334061736637
86	0	892	0.13389496274173296
87	0	3007	0.1903091240752277
88	0	52329	0.8433774383216571
89	0	167618	0.9654379018016312
90	0	4444	0.33886716938244055
91	0	1625	0.12569013286551722
92	0	5566	0.19918357880361826
93	0	1971	0.12524652103104028
95	0	1685	0.08664117492225731
96	0	2620	0.16351145628197372
97	0	35252	0.7125481034382133
98	0	7178	0.23460504557946749
99	0	7605	0.27159789462402995
100	0	9849	0.36449105607336574
101	0	5513	0.22908975326855197
102	0	13054	0.43129691820000415
103	0	25959	0.5517739905905077
104	0	4589	0.4125345909281256
105	0	24812	0.9695867291196401
106	0	666	0.08761507888139741
107	0	3398	0.1917744148139755
108	0	1093	0.06744344244595035
109	0	1612	0.11684078776781837
110	0	2473	0.10397851184212681
111	0	3372	0.13067437752025957
112	0	771	0.06561587867132568
113	0	533	0.0838430367572991
114	0	3753	0.1492765665907667
115	0	2846	0.16324392868736037
116	0	2774	0.19672240625289483
117	0	2389	0.1002660406083492
118	0	10748	0.2821387997391087
119	0	2246	0.13239599746540376
120	0	1066	0.08598449814287634
121	0	8561	0.35525917991718403
124	0	928	0.08319129265937752
125	0	9438	0.3015353208269823
126	0	30748	0.7884335062131993
127	0	2814	0.08678812882309672
128	0	505	0.06492970492341521
129	0	2475	0.07952626181687561
130	0	1576	0.14375184408171626
131	0	2577	0.15857823908507818
132	0	826	0.08554130223996181
135	0	2701	0.37981664670712956
136	0	4257	0.3170853092496736
137	0	14605	0.6326059833880288
138	0	2330	0.12568942678083495
139	0	8895	0.28240904117120924
140	0	2565	0.09415219487922599
141	0	3659	0.15195047112352833
142	0	1156	0.08847692960006137
143	0	12954	0.7808441040298866
144	0	8126	0.365908411593579
145	0	3106	0.14836703382560956
146	0	8215	0.13978496594575174
147	0	1119	0.17647076905968173
0	1	841	0.09385724807389795
9	1	1431	0.13290752110521364
10	1	15344	0.5613436627419894
18	1	314044	0.9999992118119051
19	1	22272	0.7269183742950776
20	1	263676	0.9999999972177667
21	1	140847	0.998762594747612
22	1	804	0.07340387607294296
34	1	618	0.0533311974680154
36	1	20293	0.6869885863953342
37	1	1642	0.06839446882205902
41	1	477133	1.0
42	1	9186	0.5117288706817107
43	1	14565	0.39028618842818985
49	1	7492	0.6443845876457843
50	1	250896	0.9999999999999728
56	1	104897	0.9996188149623476
57	1	7846	0.4024053592193648
58	1	93486	0.9997332779424593
59	1	160915	0.9999990341853916
60	1	74956	0.9217589457085351
63	1	1112	0.08102536318060072
64	1	18890	0.5410602041568278
71	1	44286	0.8663255620255219
84	1	850	0.05349068825742709
93	1	1616	0.10389930133018088
115	1	1960	0.11548469488374624
131	1	1180	0.07599298193867343
138	1	1520	0.08388237265787202
0	2	5148	0.4535703013824507
3	2	55913	0.9782003252693198
4	2	2242	0.23919151271956773
7	2	24423	0.7662072965072527
8	2	1267	0.14282068529166247
11	2	11799	0.5875993745207765
13	2	3371	0.32134695890977016
14	2	5024	0.14221360464074806
15	2	366695	0.9996308838808989
16	2	7177	0.4909339497120919
17	2	2680	0.1808202435498405
23	2	3995	0.1596716311756835
25	2	4967	0.2129085429660803
26	2	35431	0.7311016423848403
27	2	267877	0.9999970051827954
28	2	184747	0.9997042569212086
29	2	105899	0.9835725030415285
31	2	621	0.06863486904680616
32	2	773	0.07758544306788562
33	2	1396	0.06676508199456033
34	2	612	0.05282724688886342
39	2	863	0.2113934151596376
40	2	4223	0.1887875880913723
42	2	1161	0.08644358439113842
44	2	311664	0.9999617413735172
45	2	259276	0.9999999986602609
47	2	3839	0.1667441624070608
48	2	18544	0.5195006696598437
51	2	2926	0.09570646042264253
52	2	1523	0.08477532397499099
53	2	1474	0.05322110446019135
55	2	2466	0.07965449282818249
61	2	806	0.18241772961582647
63	2	3854	0.25402397057022386
65	2	78140	0.9200979315980101
66	2	119971	0.9911571329626139
68	2	2693	0.20532217178121137
70	2	1347	0.08591631366388619
73	2	1458	0.19009506656462882
74	2	1331	0.11892901276634649
76	2	141992	0.9999717440310404
77	2	734	0.056225284504409
78	2	1730	0.15287425033463586
80	2	1573	0.06920933900981163
81	2	48388	0.949348036956378
82	2	7927	0.639437591366175
83	2	2141	0.3126492543113356
89	2	63604	0.7185034587263608
90	2	707	0.06363574857533116
92	2	3055	0.11474019539645852
96	2	1075	0.07061255799804
98	2	1853	0.06664776298348052
99	2	7747	0.27590005453246524
100	2	5404	0.22007650837675363
101	2	2690	0.119172675451925
102	2	2109	0.08701147461409797
103	2	37047	0.6822764884859218
106	2	1109	0.141629350915489
107	2	1671	0.0993722446673202
109	2	1206	0.08875716765355046
114	2	6292	0.23749488079587733
116	2	1348	0.10094002929059143
119	2	309004	0.9999999992576073
121	2	1188	0.059012656898931426
131	2	1708	0.10811212106069035
139	2	75069	0.9407111363799098
144	2	10368	0.440946060762786
147	2	2130	0.3091300768650579
0	3	3274	0.3189105599227555
2	3	5596	0.33249327156510666
4	3	1232	0.13942800471057482
11	3	159866	0.9999962123046312
12	3	1001	0.14616441536110802
13	3	6301	0.5158797813553648
16	3	79313	0.9995232889193867
17	3	25117	0.8474749835838074
23	3	4294	0.17054868651323107
24	3	17418	0.5078060784382604
25	3	398011	0.9999999988220114
26	3	7195	0.2333692070921518
27	3	266270	0.9999967565700704
28	3	113818	0.9929318256125106
31	3	568	0.06296446913678289
32	3	51621	0.9959434223201725
33	3	13157	0.4792779254280004
34	3	593	0.05122964542079711
35	3	19860	0.7907427478206742
36	3	1354	0.07430103515749298
37	3	17061	0.5218394768675458
38	3	754	0.11505629968731501
39	3	4026	0.6709086311950729
40	3	287937	0.9999996975000206
42	3	1726	0.12578470043074363
44	3	283258	0.999900364456982
45	3	5836	0.34881969250439193
47	3	39826	0.8509733785440454
48	3	307573	0.9999969063549538
54	3	959	0.18436590633302274
55	3	25710	0.5800972278628551
59	3	893	0.07058678588782408
61	3	767	0.1744055300615358
63	3	3407	0.2282087190436486
66	3	98214	0.9789143154110551
68	3	914	0.07499592941880862
71	3	2894	0.12247296006871056
72	3	21969	0.3411305577756921
