src	trg	nij	score
2	0	2285	0.1345490836420541
4	0	295767	1.0
5	0	95109	0.9717273970079746
6	0	18369	0.6347711765364685
7	0	10128	0.4435549378454958
8	0	1232	0.1293120170524239
9	0	1957	0.16457688118789804
10	0	1520	0.05482205415016095
11	0	4264	0.17795571954124345
12	0	792	0.11465527127479813
13	0	8633	0.47937283590993773
14	0	207511	0.9855420264201902
15	0	292484	0.9951109253001021
17	0	5989	0.3828517714281813
18	0	3126	0.10885702451710622
19	0	2584	0.13018454718056638
20	0	2019	0.09361251300121542
21	0	1553	0.054563508413508544
22	0	1251	0.08030089110978245
23	0	442277	0.9999998503958154
24	0	2113	0.059047518779084096
26	0	5384	0.1695113186762336
27	0	4599	0.15447473584434213
28	0	17648	0.446683571960775
29	0	31586	0.6514709884040502
30	0	165420	0.9999973961567087
31	0	4775	0.4149956260636207
33	0	9091	0.38715828355949755
34	0	8770	0.579314803869736
35	0	1138	0.07210901455240326
36	0	1508	0.07540034522649297
37	0	4805	0.1699402619146433
38	0	2513	0.18791755916956354
39	0	848	0.13700526787549794
42	0	8464	0.45115791304117514
43	0	4445	0.11650792052757797
44	0	17712	0.3664737078306698
45	0	15212	0.6363687678391196
46	0	2224	0.14831242123606192
47	0	8466	0.3590817223002001
48	0	2541	0.09826483271550901
49	0	3351	0.22865839549727818
51	0	8222	0.23909633631703697
52	0	422491	0.9999980322739827
53	0	42460	0.6906021649473839
57	0	1117	0.06720618321360028
60	0	4100	0.15289911416587532
61	0	2517	0.21911201281728832
62	0	23040	0.707010814687856
63	0	21390	0.8586940528207399
64	0	6718	0.18962264062769718
65	0	33858	0.6909067651869577
66	0	3436	0.09389481802240585
67	0	6609	0.21270778933924417
68	0	8013	0.385634190493111
69	0	53401	0.9879347338325118
70	0	6775	0.3451342002241239
71	0	1672	0.07154130458516528
72	0	3778	0.07265963510868967
74	0	5890	0.354252667619663
78	0	1134	0.08064136335363348
79	0	13142	0.31206601564148717
80	0	2169	0.09079387430449137
81	0	1097	0.05003130477764739
89	0	5491	0.10157110901703803
97	0	2612	0.08265160691111118
103	0	1456	0.05642118891014436
104	0	7218	0.47159442040662924
105	0	2037	0.2451601565693171
121	0	1216	0.07218827949200701
136	0	713	0.050494487212587646
139	0	27234	0.4862926231864597
143	0	781	0.12343281204497403
6	1	949	0.050542478808949354
10	1	17621	0.4805854726938239
15	1	4431	0.07612392108095478
18	1	791008	0.9999999999999947
19	1	105552	0.9970289822465678
20	1	452041	0.9999999999658339
21	1	143947	0.9950126906761543
24	1	5387	0.14377462556985643
26	1	26063	0.5939827463884645
28	1	2087	0.06747126286225724
29	1	2247	0.07200797116922775
33	1	1079	0.056378358191922384
36	1	233260	0.999996927343558
37	1	4621	0.16399503255388947
41	1	732855	1.0
42	1	4380	0.2666570315198905
43	1	7927	0.1982705677516713
45	1	775	0.05006994159973954
49	1	23306	0.837522480175673
50	1	182916	0.9999999998983801
55	1	28055	0.5292806650377743
56	1	120725	0.9998590988768103
57	1	135760	0.9998408132375428
58	1	287322	0.999999999217959
59	1	269884	0.999999999871109
60	1	13631	0.4244638263726943
63	1	1586	0.134242748221014
64	1	7809	0.2168490493276799
71	1	130887	0.9973477253099788
72	1	8151	0.15023789772234386
3	2	5096	0.21438560600394174
6	2	6350	0.29347357277598685
7	2	75640	0.9881642591880928
15	2	407032	0.999423523208663
16	2	873	0.0802682581103138
17	2	1311	0.10013515979344101
26	2	266831	0.9999254630724089
27	2	136122	0.9936264303575822
28	2	142023	0.9920636676512964
29	2	392704	0.9999988533631716
31	2	690	0.07442723828730491
33	2	1642	0.08453030188392341
35	2	853	0.05454986450413779
37	2	3064	0.11196390116129262
40	2	2524	0.11600696511317377
44	2	187173	0.992553241514412
45	2	427270	0.9999999999999797
47	2	4900	0.22687022961955283
48	2	3899	0.14678569876183933
65	2	6765	0.2085115515828957
66	2	246447	0.999295808479773
68	2	6281	0.3173123469242207
70	2	15007	0.6091394438965503
76	2	28746	0.9051357845274176
80	2	1310	0.05585922271496613
81	2	2277	0.10107570464811422
82	2	766	0.07245307726934558
83	2	340	0.05273304516743693
89	2	5478	0.10134317318041164
92	2	1553	0.05586019768944195
93	2	1093	0.05321446975010424
98	2	2424	0.0980515118700962
100	2	3683	0.1391123744421523
103	2	45043	0.8359340257812743
105	2	1094	0.14013460725884597
119	2	11168	0.47874008344598895
121	2	840	0.0504378264759171
136	2	868	0.0611319967881806
138	2	2338	0.10848590408436876
139	2	25055	0.4581112321497679
144	2	2647	0.1357054692302968
2	3	2687	0.15628643059087977
11	3	231051	0.9999844621808889
15	3	6224	0.10526578336542047
16	3	47843	0.9905746966495225
17	3	7621	0.45906374385195103
24	3	6069	0.16044711021672176
25	3	640262	0.9999999999108798
26	3	10038	0.2928340094978704
27	3	314587	0.9999937297744873
28	3	112519	0.978018680223753
29	3	2831	0.08986418089755643
32	3	9250	0.6946043081552049
33	3	18018	0.6216998347472024
35	3	123186	0.9997619271835919
37	3	2822	0.10359306904433918
39	3	322	0.054391845837488795
40	3	335387	0.9999999733931831
44	3	308901	0.9997199564572563
47	3	28290	0.7750536584737886
48	3	176009	0.9993576178002573
53	3	4423	0.11457775317715124
54	3	4323	0.2087430744330836
55	3	8671	0.20736050167537468
66	3	59609	0.8210578273490676
67	3	19301	0.5033377482855482
68	3	8771	0.41335683151666613
72	3	3227	0.06239866659342996
73	3	48721	0.9980042872799455
0	4	391354	0.9999999999999546
2	4	1398	0.08459909524782361
5	4	114575	0.9865220784695125
6	4	14059	0.5371104010719541
7	4	5901	0.2891166884198143
8	4	640	0.06939065622353191
9	4	1219	0.10593836283616931
12	4	468	0.06941584357693431
13	4	1872	0.131734220560336
14	4	206494	0.9852332509735079
15	4	624258	0.9999908405464601
17	4	4155	0.28442631042565236
18	4	2081	0.0738434175021504
19	4	2076	0.10599408990517045
20	4	1629	0.07623421181972512
23	4	26760	0.5947759895329163
26	4	3186	0.10406203447346396
27	4	4275	0.14441443006547816
28	4	9543	0.2736396767999696
29	4	12564	0.34187031600680184
30	4	66694	0.9934984259425294
31	4	766	0.08228106704840676
33	4	6011	0.27644108495919595
34	4	5326	0.4085502409497751
35	4	1004	0.06389383387779446
36	4	1248	0.06281535566567209
37	4	3670	0.13258654501173106
42	4	6758	0.3804816263603158
43	4	2222	0.06003170133186153
44	4	17793	0.36779692551037957
45	4	3434	0.20367236451663295
46	4	1985	0.13348381535265053
47	4	7197	0.31482815133688136
48	4	1544	0.06090750342884066
49	4	2547	0.1790412302254416
51	4	2286	0.07309633738581323
52	4	155541	0.9905596009706557
53	4	24292	0.4881969850571183
60	4	3442	0.13002544731981913
61	4	1254	0.11586550658791672
62	4	11033	0.44373403338729533
63	4	7109	0.47654450809385274
64	4	3822	0.11270730765570858
65	4	24829	0.5768736198347849
66	4	1913	0.05340782728343085
68	4	6107	0.3100450194799964
69	4	46688	0.9787952063330397
