src	trg	nij	score
4	0	172947	0.9999999999998678
14	0	219450	0.99297676973598
23	0	204225	0.9997466966789793
52	0	235277	0.9999297987228541
63	0	206078	0.9999999962598551
78	0	17228	0.7361001259552582
79	0	51737	0.8342289171883425
139	0	24623	0.5134072541469155
18	1	619310	0.9999999728774218
19	1	13947	0.7335260285444183
20	1	528088	0.9999999999537812
21	1	31161	0.6421306955102322
36	1	88834	0.9672901596077482
41	1	357384	0.9999999999999434
43	1	53916	0.7940800207540752
50	1	198789	0.999999999969997
56	1	103238	0.9986193709509209
57	1	23018	0.8502366794979452
58	1	243608	0.9999984458805525
59	1	93874	0.9995298930198658
60	1	45107	0.7948256525143863
64	1	51121	0.8714348406136674
7	2	84980	0.9921571579507737
15	2	511468	0.999878892786727
26	2	71018	0.945373072030886
27	2	269570	0.9999496456241189
28	2	236393	0.9998227327970267
29	2	104245	0.9757091082088079
44	2	216975	0.9983305705817148
45	2	437684	0.9999999999999899
65	2	37643	0.7083189923379992
66	2	145651	0.9949895925569363
139	2	29035	0.5724895147175901
11	3	122902	0.9998127120082773
16	3	43975	0.9889543606453935
25	3	254901	0.999914108693671
27	3	252013	0.999902005574971
28	3	94577	0.9663493178930515
32	3	41266	0.9934365801671731
33	3	25222	0.73548693217745
35	3	49958	0.9712242106477844
40	3	104457	0.9983366539638422
44	3	212011	0.9980613501877608
47	3	77037	0.9856206349531796
48	3	370318	0.9999999255169549
67	3	30599	0.8500542457378928
73	3	53326	0.9978270197582468
0	4	157285	0.9999999894333703
5	4	20705	0.6009361916340874
14	4	156535	0.9703602925272452
15	4	166706	0.9437272855644467
30	4	15858	0.7322787006313087
52	4	135441	0.9955979792457578
69	4	46595	0.9731280586162815
78	4	9069	0.5032097781321085
79	4	21020	0.5167430161195885
135	4	4490	0.5208263297861186
139	4	26790	0.5433752784341996
6	5	206920	0.9999988663656392
15	5	839761	0.9999997293879338
23	5	19866	0.5437222223790207
30	5	84915	0.999268302565917
31	5	22348	0.9873120633824847
38	5	8513	0.6971000382073462
62	5	125742	0.9992810590204252
65	5	243426	0.999714286070068
69	5	491544	1.0
79	5	364021	0.9999981444063559
105	5	13822	0.8717725826828453
136	5	14956	0.5740304304283905
139	5	96528	0.9418409398705763
5	6	255278	0.9999922686653764
7	6	341007	0.9999999987926395
13	6	12288	0.7567783542355389
15	6	539258	0.9999270357765593
39	6	3095	0.5710851281964157
51	6	28993	0.714411275821199
61	6	11273	0.7627476993578
65	6	153041	0.9937567437424693
80	6	133180	0.998591828583744
81	6	30402	0.8342981133475657
2	7	51582	0.9302013197955932
6	7	380075	0.9999999999961847
8	7	124851	0.9999996923513385
15	7	612932	0.999981124121404
45	7	311104	0.9999999997580453
52	7	17793	0.5038585311534165
64	7	28335	0.6780567134498534
65	7	247135	0.9997486102696316
68	7	12018	0.508729818859661
70	7	37750	0.9776650169807348
81	7	136389	0.99974248345554
82	7	12087	0.6588456546121804
139	7	86753	0.9222271178772009
7	8	189257	0.9999838075104273
9	8	25644	0.8965146027041765
29	8	115345	0.983745539456149
45	8	165765	0.9999885011132449
65	8	163983	0.9956870742771394
70	8	167954	0.9999999805308222
82	8	35640	0.9591918122549153
8	9	24695	0.9395086653140823
19	9	11250	0.6554636246810421
26	9	69775	0.9424916675296209
29	9	132986	0.991436420516717
31	9	6508	0.7157913289967027
37	9	16981	0.5139255841091057
43	9	443076	0.9999987107737403
45	9	16335	0.6609787296475796
47	9	13236	0.5132443701057263
50	9	9118	0.636837712410255
55	9	90539	0.9485782414268762
59	9	10376	0.5620842307808198
60	9	94905	0.9650572734532463
64	9	100006	0.982413637741957
65	9	391384	0.9999984174443137
70	9	37698	0.9775461640731817
71	9	21113	0.7571362826471638
72	9	103753	0.8944674640023081
83	9	68156	0.9999205547654036
84	9	28400	0.7955629607561584
115	9	17512	0.7134574760780785
117	9	69592	0.9166331061730961
119	9	27248	0.7830365655271019
123	9	13234	0.5531412234204863
124	9	14849	0.6936262662958645
129	9	36167	0.6477413073978617
134	9	45840	0.8220480144784872
139	9	347710	0.9999729894719347
19	10	383436	1.0
21	10	106107	0.9707938344237544
29	10	197703	0.9992046058728846
41	10	38348	0.9430315741248647
43	10	706698	0.9999999997968506
64	10	573531	0.9999999999843697
84	10	18107	0.6357309955289605
103	10	80884	0.948980463197191
3	11	128214	0.9999020804109574
13	11	152680	0.9999999921344366
16	11	24184	0.9145272373478671
17	11	36445	0.9649200562845456
32	11	44931	0.9958363680197377
33	11	175367	0.9999262694041997
34	11	12007	0.6578066285138586
39	11	71259	0.9999999992337767
40	11	24172	0.7667549228662824
44	11	46146	0.7372950192999614
47	11	25446	0.7502719200250816
48	11	707365	0.9999999999999961
51	11	208628	0.9999069405995205
53	11	29443	0.6259736998619835
67	11	129052	0.9997218507104259
13	12	40034	0.9905258670959559
23	12	157190	0.9982188493903963
38	12	229193	0.9999999999999999
46	12	189017	0.9999999994833084
48	12	33804	0.7588852611842692
61	12	9190	0.6901410681467521
11	13	220346	0.9999998610075119
12	13	33615	0.9964275105635045
15	13	57825	0.6290111674346214
17	13	17566	0.798993227359202
38	13	266520	1.0
39	13	174821	1.0
48	13	159400	0.9989246717266408
51	13	295877	0.9999984186956188
53	13	29749	0.6297904212450771
61	13	151207	0.9999999989919093
0	14	243805	0.9999999999998654
4	14	131595	0.9999999997036564
6	14	26949	0.8187574022990396
15	14	372307	0.9985087087316877
23	14	158906	0.9983404108250145
51	14	1120515	1.0
52	14	1504380	1.0
53	14	660644	0.9999999999585387
61	14	235299	0.9999999999999979
63	14	9237	0.5574829350303765
67	14	397559	0.9999999999980678
68	14	241056	0.9999996875484125
0	15	8316	0.5980245394495268
2	15	525732	0.9999999999998832
4	15	188795	0.9999999999999939
5	15	1076901	1.0
6	15	718118	1.0
7	15	597289	1.0
11	15	23503	0.798220451877808
12	15	4973	0.5593947498827214
13	15	19284	0.8919409646522415
14	15	326145	0.9994099259454599
23	15	86323	0.9679831244105102
