src	trg	nij	score
1	0	959	0.05995577760054871
2	0	2257	0.18532184803513074
3	0	4072	0.2332328672402112
4	0	231035	0.9999999999999978
5	0	6984	0.23484218638794052
6	0	4164	0.20817158502451139
9	0	499	0.06102667889126634
11	0	1590	0.06585631676761605
13	0	2454	0.16344251267132204
14	0	167475	0.9909618115008418
15	0	37958	0.4788773918300877
16	0	39717	0.9696082908867941
17	0	51090	0.989291466662631
18	0	1744	0.051193957802746604
19	0	2413	0.11706766244818945
20	0	1685	0.09765197845416318
21	0	7677	0.2260300610216016
22	0	78429	0.9989149731320923
23	0	426908	0.9999998984821119
26	0	7234	0.16178690093534365
28	0	5038	0.17943239756644314
29	0	3108	0.10292067616540079
30	0	82650	0.9993609153683413
31	0	5271	0.5837624388792352
33	0	8409	0.32311407664385405
34	0	49079	0.9875171864135951
36	0	3681	0.15926500650634623
37	0	8161	0.2821070843336977
38	0	570	0.07728364654581743
39	0	700	0.10776696384264761
41	0	1385	0.07738154096728589
42	0	9776	0.6472707479242796
43	0	7762	0.19268336651530593
44	0	1761	0.05544462208509915
46	0	25885	0.9583315357660831
47	0	21328	0.5791158366908815
49	0	2464	0.20883530745413237
50	0	1356	0.14942303800974532
51	0	2185	0.07161360505596315
52	0	75387	0.9868287436234258
53	0	17715	0.4754086708901949
58	0	1226	0.057411623879492946
60	0	9271	0.32404370737591504
61	0	1420	0.206505440324524
62	0	26092	0.866291451858658
63	0	140213	0.9999652553484177
64	0	2756	0.10376277358919761
65	0	46025	0.7453743402491764
68	0	2718	0.19052454722750767
69	0	998	0.07989666549966046
71	0	2959	0.10962805968857092
73	0	1490	0.16383155443810749
74	0	43309	0.9673852210040326
76	0	2006	0.13319403171865996
78	0	15360	0.8188504377449499
79	0	4742	0.14750271651206615
87	0	1783	0.12660425086957006
88	0	16286	0.30367888348311356
89	0	25746	0.3545687038468459
91	0	1207	0.08510359899352804
93	0	1104	0.05535410255952178
95	0	1322	0.05204458332735695
96	0	3362	0.19539715271133895
97	0	36687	0.6363777598060294
100	0	3980	0.16055866647788108
103	0	4322	0.12396767685315391
104	0	46355	0.9748590096878955
105	0	643	0.08996990923089154
108	0	1042	0.06210028431724113
116	0	621	0.05098329832633963
119	0	1388	0.07813676887308474
120	0	1358	0.09376066799562399
126	0	7009	0.2053516414117057
135	0	1254	0.15009202406376987
136	0	9654	0.45963927029338214
137	0	10211	0.4918762217951106
138	0	1800	0.06777084543365774
139	0	28908	0.5746293073538535
143	0	55762	0.9958066313425176
147	0	445	0.053870143799961134
10	1	69861	0.9659082856330412
13	1	2217	0.14889126031533806
18	1	252801	0.9995991670443977
19	1	95364	0.993284124649751
20	1	191050	0.9999946443598848
21	1	124260	0.9850570315931426
33	1	2561	0.11196381565719049
36	1	66883	0.9586086598324335
37	1	8006	0.2775687237447274
38	1	3043	0.3494430047718682
39	1	1099	0.1639478386376323
41	1	362879	0.9999999998760285
42	1	2445	0.2288894976576603
43	1	24898	0.49726059842569426
47	1	2430	0.09365959478457997
49	1	4595	0.3541270598085998
50	1	180256	0.9999999999251089
56	1	22097	0.748480572903371
57	1	30155	0.748522479050094
58	1	351931	0.9999999853496856
59	1	83052	0.9957591200977525
60	1	80638	0.9680078093467206
64	1	3451	0.12819469623109425
71	1	80420	0.9587925457481046
72	1	8201	0.12412355011348053
93	1	1943	0.09537639908615891
98	1	1639	0.05274838521830538
100	1	9955	0.3547781930374889
103	1	15764	0.3832676805947348
129	1	5712	0.13392599121368465
138	1	5562	0.19503362102432886
144	1	1114	0.060583894082990364
147	1	437	0.052927611517153084
0	2	1677	0.1192605481941047
3	2	16896	0.6688262241591646
6	2	1997	0.10586076118662446
7	2	104916	0.9977998992041802
8	2	13611	0.6931207459493747
9	2	430	0.05281378341313536
11	2	4523	0.1762405557628155
12	2	390	0.08200024808691131
13	2	6897	0.39475404928839564
14	2	5209	0.13421408782953748
15	2	267264	0.9904599249103546
16	2	4527	0.3255725030707578
17	2	13315	0.6891237024095587
23	2	8490	0.2617926069763393
24	2	6068	0.25680696806837155
25	2	11786	0.31942800232130586
26	2	65224	0.7978990242519205
27	2	156574	0.9982221961923132
28	2	159864	0.9983543642387783
29	2	62198	0.8879789816045514
32	2	663	0.0661183276914793
33	2	3216	0.1385410694032233
34	2	853	0.07230108636477073
35	2	3135	0.2252481095693215
36	2	8473	0.32942935990977773
37	2	2704	0.10392541980108927
38	2	1255	0.16234963037164807
39	2	3569	0.4414020366224598
40	2	10917	0.41676799234830586
42	2	1761	0.17069073858433503
44	2	181493	0.997519309656716
45	2	317326	0.999999999951148
