src	trg	nij	score
1	0	23180	0.7847607495533169
2	0	3832	0.21479200734271986
3	0	13448	0.7039014572896476
4	0	518948	1.0
5	0	64269	0.9129793844656475
6	0	3423	0.14086502912719945
7	0	1542	0.08872510783738996
9	0	3167	0.2881944369665883
10	0	2934	0.1158003828551778
11	0	11444	0.5024451983547271
12	0	12838	0.920311724504415
13	0	1853	0.19340509982845477
14	0	174364	0.9928671627316009
15	0	34955	0.48178248091195597
16	0	3538	0.29675363744910843
17	0	40914	0.9755924364062152
18	0	32810	0.8080080292681863
19	0	17956	0.5808383913503828
20	0	1773	0.11755349612962784
21	0	21081	0.6760449119768575
22	0	14684	0.7063742709226557
23	0	498689	0.9999999990049506
24	0	16892	0.48387313279079835
25	0	4919	0.18427239003802132
26	0	49021	0.8021522305600718
27	0	11153	0.36457351536365734
28	0	8247	0.27720456757075784
29	0	4298	0.16086117518852305
30	0	140304	0.9999893751810202
31	0	50623	0.9997616735622328
32	0	6803	0.6138559962357866
33	0	20438	0.6785092395619852
34	0	101314	0.999846863459804
35	0	1568	0.1863995590418368
36	0	5190	0.20311441587227397
37	0	21229	0.5758684926924367
38	0	1913	0.22102177918934707
39	0	889	0.169517347276966
40	0	2604	0.1665531633884415
41	0	33086	0.93548074227664
42	0	74728	0.9986644478146605
43	0	14912	0.4142993930780442
44	0	8664	0.21956942530891577
45	0	975	0.06502863578524232
46	0	84966	0.9994699708784566
47	0	69972	0.9732448617011858
48	0	6051	0.21061953385839194
49	0	762	0.059578074190341
50	0	14420	0.8120638943812013
51	0	2930	0.10663024049002046
52	0	117175	0.9998503481369775
53	0	5661	0.2001612695786512
54	0	449	0.08556322974346131
55	0	26408	0.5032476434145443
56	0	11864	0.730079827773471
57	0	30807	0.8564697524093019
58	0	8073	0.4320917273147076
59	0	4609	0.27035378286550693
60	0	9314	0.3782256316282885
61	0	10896	0.8525225834178976
62	0	10077	0.6043965655605519
63	0	147843	0.9999690222402579
64	0	5427	0.2089722346862859
65	0	45365	0.7149741694599727
66	0	3862	0.11515249597822119
67	0	1325	0.06507072973529104
68	0	3354	0.21612495082229455
69	0	49525	0.9869693856568582
71	0	12408	0.35626354644879277
72	0	21682	0.30305738835370355
73	0	1374	0.27341572258099023
74	0	20412	0.8844042219647782
76	0	3448	0.24907002160475245
78	0	70335	0.9955091490171742
79	0	18725	0.46233945050129366
84	0	1075	0.05964152323520222
86	0	14785	0.822594786743766
87	0	2269	0.14191733342598545
88	0	9579	0.21850099482233243
89	0	31054	0.45384768163175226
93	0	1039	0.06373242618845476
96	0	1286	0.07889126669275648
97	0	19647	0.4831320157672543
103	0	5333	0.1850947129591568
104	0	2683	0.26445737204681186
105	0	1771	0.22255512655468224
112	0	1032	0.09742434278261713
115	0	1095	0.06723275749373336
116	0	2926	0.22333623976856332
117	0	2106	0.09013363503056204
119	0	2554	0.14999528785243
126	0	5148	0.19227645209855648
127	0	1825	0.059088133926262554
131	0	789	0.058576875749172475
135	0	10887	0.7631018253934518
136	0	4099	0.2719832260978814
137	0	7637	0.44214503046306297
138	0	3751	0.15618837271994568
139	0	9311	0.20827199060738122
143	0	9842	0.5794729563299916
144	0	1690	0.10562258964100213
0	1	3659	0.23239103178619347
12	1	657	0.12042897945226116
13	1	763	0.08466276947215545
18	1	331236	0.9999999774067102
19	1	4532	0.19664781037728019
20	1	305330	0.9999999999429043
21	1	80216	0.9869408316944459
23	1	1784	0.06655156742431634
24	1	2762	0.10231543593829207
26	1	2000	0.0636387991044507
31	1	2046	0.2794091033139161
33	1	18805	0.6478830472138206
34	1	4302	0.3038760807373949
36	1	172298	0.9995630075429033
37	1	13834	0.42785368522265443
38	1	414	0.052581858535262205
41	1	272719	0.9999999999744495
42	1	30875	0.9326238228405908
47	1	7769	0.32809585893253634
49	1	19590	0.7958426436496505
50	1	212072	0.9999999999983785
56	1	164034	0.999999996261264
57	1	37042	0.9034156714467247
58	1	46941	0.9639661525955809
59	1	312743	0.9999999999353545
60	1	51610	0.9296417817711581
61	1	967	0.15535505106623193
63	1	1418	0.0913525151610457
71	1	91528	0.9624272327397787
72	1	19365	0.2756108336639842
0	2	3865	0.24374684277588543
3	2	2005	0.16537760195108486
4	2	2066	0.19377569397512084
6	2	1479	0.063478034866429
7	2	250760	0.9999998854985959
8	2	7033	0.5369874606060716
11	2	2051	0.11737770209161247
12	2	324	0.06130666624966552
13	2	1685	0.1775220438792997
14	2	9538	0.2336221046731929
15	2	349679	0.9987852886901856
16	2	706	0.06777557067365891
