src	trg	nij	score
4	0	547283	1.0
5	0	58046	0.9172371434954667
6	0	10783	0.4580156167210446
7	0	1286	0.06815953197244817
9	0	622	0.05082163391662231
12	0	4530	0.4203127885670047
14	0	212257	0.9912334589552374
15	0	89520	0.8273964461900509
22	0	1076	0.06506680467063686
23	0	604754	0.9999999946919251
30	0	61639	0.9887017935410354
31	0	386	0.08867616691055125
33	0	1243	0.06138555051957284
40	0	6843	0.36629149219979495
44	0	9423	0.2165655620462067
46	0	38749	0.9465350369921135
47	0	2131	0.09398838885579108
51	0	4679	0.15891664446070863
52	0	429580	0.9999999662380725
53	0	10576	0.27749449953599936
54	0	1218	0.12905351832137046
61	0	2824	0.2828066519272048
62	0	16183	0.602680983197216
63	0	161635	0.999984618890893
65	0	57653	0.8678967923845973
66	0	3956	0.11203156144726278
68	0	2354	0.11801547917884003
69	0	956	0.06765742465266256
72	0	6797	0.1296336078894269
74	0	1512	0.10440406142612191
78	0	1424	0.08886440748069413
79	0	8480	0.23043682881617866
126	0	1462	0.06066852845082371
139	0	16222	0.4295334841784859
18	1	560197	0.9999999467396302
20	1	365464	0.9999956563159484
21	1	46071	0.8263979523616871
36	1	52277	0.8704648545904968
41	1	342660	0.9999999928814638
43	1	3868	0.10860287440783989
50	1	127065	0.9999972240045982
56	1	136778	0.9984109286546935
57	1	7133	0.3544835637496955
58	1	254086	0.9999969203794868
59	1	40131	0.9358337649507256
60	1	7382	0.2246461419205047
72	1	2526	0.05027448560637959
7	2	110540	0.9979722588421612
8	2	2261	0.22423344396642175
15	2	626759	0.9999971899175304
26	2	133204	0.993809326569685
27	2	269135	0.998389118991862
28	2	306931	0.9999149069218668
29	2	221920	0.9997085594717983
31	2	1158	0.24328617928440144
32	2	741	0.0728209941664163
33	2	1303	0.06425210419574245
40	2	2533	0.15521035151278262
44	2	653051	0.9999999850580317
45	2	361264	0.9999999999563126
46	2	935	0.06753743680622126
47	2	2322	0.10197134248745532
53	2	1818	0.05428819317738287
54	2	807	0.08746755554008245
62	2	2845	0.14940112982713794
63	2	1306	0.0824477575318826
65	2	10610	0.3095498989687999
66	2	134793	0.9835698988269769
68	2	14028	0.5276971142928406
70	2	1276	0.1133192832115738
71	2	1593	0.08493679192955406
