src	trg	nij	score
4	0	179973	0.999995583539767
5	0	27668	0.6482266007161233
14	0	276432	0.9737728029989245
15	0	13801	0.21926106297430592
23	0	294611	0.999561578460752
30	0	116055	0.9959565264009087
38	0	29893	0.8206526168135924
46	0	49624	0.9247121394781594
48	0	15247	0.38880387442018594
51	0	120139	0.8637466979234557
52	0	171682	0.9820514784021364
61	0	63645	0.8325776179630224
63	0	55735	0.8635637076512999
69	0	85441	0.993802215102132
18	1	382811	0.9746659555790764
20	1	286377	0.9997540405882798
21	1	164283	0.9971627685133255
36	1	66657	0.4879077620846338
41	1	265556	0.9970962260736499
43	1	32009	0.6148031789780799
50	1	225491	0.9997884635415067
56	1	215182	0.9456615439221357
58	1	146924	0.9807392978901619
59	1	361203	0.9980202476326265
60	1	61614	0.7573843107468984
72	1	6473	0.07207834196593288
7	2	73317	0.8976924356810115
15	2	352712	0.9987021452077613
26	2	41225	0.5651004136546431
27	2	176035	0.9377790824329101
28	2	291309	0.9648191720526975
29	2	154921	0.9860085854186111
44	2	332736	0.9778996251940892
45	2	205670	0.9966256589455209
66	2	37245	0.47797055393813626
68	2	93921	0.8539260035166654
70	2	2044	0.09163424372203943
76	2	4709	0.1002273651624167
11	3	161694	0.9752586012796891
16	3	4141	0.22404694356701682
17	3	2529	0.15221873518057882
25	3	283353	0.9963571666308233
27	3	151087	0.9067448865824332
28	3	121846	0.7456931978973869
32	3	1896	0.06136148769722938
40	3	20016	0.5541448732051104
44	3	253378	0.9438390433372907
48	3	134754	0.9888684192581702
67	3	33161	0.5392230971252224
0	4	188577	0.9968038218807876
5	4	1517	0.05538407712279314
14	4	11140	0.13120010786930836
15	4	218530	0.9823374659039799
30	4	74247	0.9685727842492111
38	4	1183	0.06413201822498804
46	4	6001	0.26473230788616275
52	4	82322	0.8485404945508616
69	4	40004	0.9028501358831679
0	5	92271	0.9344942500450766
4	5	5055	0.2568879231099015
6	5	402310	0.9999999975049825
7	5	2653	0.07735568387861214
8	5	5100	0.2863933341108533
14	5	6568	0.07952237969891696
15	5	399253	0.9994884354505027
17	5	3486	0.2036444566312018
23	5	4243	0.09982779314845092
30	5	1739	0.07555036180339358
31	5	8320	0.8252302078207487
38	5	2870	0.14874012863078234
39	5	4827	0.18654323583662824
46	5	19323	0.6303846182832005
48	5	77446	0.9214269050459926
51	5	101351	0.813045689345771
52	5	136721	0.9582035868921329
53	5	147681	0.9370497945739534
62	5	4564	0.21226445707938257
63	5	6551	0.20562983329144213
64	5	2758	0.06618238380521924
