src	trg	nij	score
4	0	373315	1.0
5	0	89365	0.9789163692013337
6	0	19977	0.6466498971210881
12	0	871	0.12876587875926404
13	0	1267	0.13264447350910702
14	0	234226	0.995850799078298
15	0	152623	0.9352236819770721
22	0	1242	0.09771397852525265
23	0	517340	0.999999984698232
30	0	75168	0.9633887861319321
31	0	2913	0.465635220484222
34	0	1714	0.14585685356270517
38	0	599	0.1154954553003853
39	0	300	0.06735803240315563
42	0	807	0.05556145001526702
46	0	1111	0.10475577860187302
51	0	2719	0.1127985016398434
52	0	282513	0.9999983715475861
61	0	2350	0.2815724288252668
62	0	1158	0.057839627777676705
63	0	229070	0.9999999854800318
65	0	32178	0.6824892723084315
69	0	2048	0.1277379437995777
74	0	1550	0.11835067376991748
78	0	9027	0.5136094819176562
79	0	7699	0.2078238156593697
86	0	1010	0.14522470787927944
89	0	5397	0.09706215281859787
112	0	357	0.05429640000377722
126	0	4832	0.17698033168440164
135	0	589	0.06587328498100853
139	0	11308	0.30118917442443094
9	1	623	0.060819596249454655
18	1	353371	0.9999291671985526
20	1	230100	0.9999960659454492
21	1	34521	0.8233636597464997
36	1	42678	0.8286553415933591
41	1	178411	0.999999769827384
43	1	4321	0.1503532009433708
49	1	5269	0.29409527693950643
50	1	150529	0.9999999999754309
56	1	64180	0.9831270829100193
58	1	195959	0.9999979726054826
59	1	4180	0.2697620621503092
60	1	18837	0.5602230360844811
72	1	6358	0.13328436165463597
3	2	3673	0.22851984449481177
7	2	63986	0.9774323908756615
8	2	825	0.09655799409291255
15	2	354576	0.9984036800324249
16	2	1518	0.13410231562636554
26	2	74032	0.9419362445302834
27	2	183053	0.9984916815248412
28	2	232345	0.9996889366346747
29	2	91979	0.9668081384019972
40	2	1810	0.11770134813752353
44	2	241059	0.9988734068584897
45	2	487092	0.9999999999999999
47	2	4352	0.22784013923713342
48	2	3668	0.15621175939744802
65	2	22243	0.5470926587328944
66	2	219329	0.9995533949579851
68	2	8456	0.3794719524819232
70	2	880	0.08189163819776424
73	2	850	0.0897529882599899
119	2	1854	0.1024795538279969
139	2	4854	0.14249251341130864
140	2	2354	0.07678375417432748
11	3	137378	0.9999675062068106
16	3	59464	0.9968714236087054
17	3	1659	0.12657969904867894
25	3	338254	0.9999721740998829
27	3	211374	0.9994626184639098
28	3	113660	0.9796092947604891
32	3	11371	0.6844697447194501
33	3	15215	0.4958704353843999
34	3	1277	0.11080959616347974
35	3	42882	0.9312163115167822
38	3	298	0.05921733685571262
40	3	143704	0.9999667284216617
44	3	320934	0.9998895505009635
47	3	116726	0.9991747577214022
48	3	296363	0.9999994500444329
49	3	869	0.055766270172257104
55	3	2496	0.07787198577386112
65	3	4913	0.16019146083517344
66	3	42736	0.7701951523587858
67	3	44859	0.9508692613467277
68	3	1463	0.07913754792938754
71	3	877	0.05329433293436481
72	3	10007	0.20164671328609018
73	3	56110	0.9982504354598702
0	4	296507	0.9999999997368413
5	4	60578	0.9260727759536723
12	4	478	0.07284232864441975
14	4	116764	0.9332764189153999
15	4	226314	0.9830432185124751
22	4	2291	0.1728173766695673
23	4	8399	0.23980364148381617
30	4	56695	0.9164094871242534
34	4	2670	0.2178173528638595
42	4	1471	0.09897224568465468
46	4	1536	0.14188106890486452
52	4	92725	0.9853664950046609
62	4	5252	0.23695983189662106
63	4	17854	0.7343218832261806
65	4	3680	0.12256078132354775
69	4	53370	0.9731947397864353
78	4	1035	0.07913018273826355
79	4	1756	0.05171660693809188
139	4	3064	0.09245978327664561
0	5	63797	0.9883108046376992
2	5	1613	0.07939201186828082
3	5	890	0.06088673607755013
4	5	138709	0.9999997923528777
6	5	308154	0.9999999628224986
7	5	2348	0.1282408985115704
9	5	1102	0.10507054152964823
11	5	16707	0.7036594463186967
12	5	31115	0.9933278464230765
13	5	58352	0.9987785258927222
14	5	50577	0.6884422877546388
15	5	1368157	0.9999999999972435
16	5	3911	0.3101692957742549
17	5	2573	0.18939165280527415
21	5	1592	0.07639460046777646
22	5	2660	0.19773265661983397
23	5	74350	0.9133813069784057
26	5	2307	0.08411253010099606
28	5	1791	0.05871841265635558
30	5	98114	0.9870270203746365
31	5	37248	0.9997383167045986
34	5	4850	0.36017763870988795
38	5	14696	0.9522751739934224
39	5	8921	0.8762733441953882
42	5	1326	0.08966466635797932
43	5	1663	0.060761140975371664
44	5	3007	0.07939724124692404
45	5	3292	0.19613142213847345
46	5	28991	0.9458500394106952
47	5	5859	0.2940466074556981
48	5	10293	0.3794478205617572
49	5	2634	0.15970177885100678
50	5	761	0.10631437639206576
51	5	17178	0.5313528888143142
52	5	10912	0.3873830601435828
53	5	11659	0.36698355738324184
61	5	29742	0.9857455570529251
62	5	149961	0.9996508392078699
63	5	67891	0.9939577676206055
65	5	341968	0.9999968853624374
68	5	1969	0.10503477685821472
69	5	606991	1.0
70	5	633	0.0596031262768324
71	5	1117	0.06738072782506355
72	5	4634	0.0989940154565051
78	5	1157	0.08803820885805824
79	5	569396	0.9999999896652793
80	5	10132	0.3951258579808009
81	5	2304	0.13632517039936531
86	5	477	0.07140683416044247
89	5	22675	0.34914273650723193
104	5	1594	0.10428208089625879
105	5	7555	0.8219683428063932
112	5	391	0.05931229481262812
135	5	511	0.05740348083476432
139	5	223638	0.9992951005474715
143	5	1051	0.06751399034901673
0	6	5248	0.30264563215671747
2	6	1989	0.09697998220339821
3	6	938	0.06406385839172224
5	6	213924	0.9999187751807723
7	6	321944	0.9999999984207771
8	6	15428	0.8522567176137066
9	6	1137	0.10822151469273744
