src	trg	nij	score
1	0	2705	0.17309422369674865
2	0	14270	0.7206093739899655
3	0	2290	0.14174113959237677
4	0	363169	1.0
5	0	26335	0.6383025668463029
6	0	2184	0.09992981106684673
9	0	1236	0.14375215018088305
10	0	3714	0.19241821149049387
11	0	4373	0.23919081288240174
12	0	5556	0.6972467895549351
13	0	12694	0.6545104502196701
14	0	178064	0.9928614911084361
15	0	48687	0.6860324155150128
16	0	641	0.06267609130905183
17	0	2301	0.19610736307549925
18	0	3523	0.12339637876220177
19	0	10049	0.43539696494837166
20	0	1944	0.10537516354773158
21	0	34579	0.7740902277581272
22	0	26702	0.8948843744892294
23	0	550733	0.9999999993021162
24	0	1701	0.06030182156069952
25	0	2734	0.08566146218425208
26	0	15284	0.3083004927882801
27	0	10367	0.3040153271761613
28	0	10365	0.3571326025865712
29	0	9407	0.26599388310751226
30	0	120154	0.9999672319769148
31	0	10723	0.7722360646590862
32	0	784	0.07457363542352202
33	0	6560	0.31924700290277563
34	0	13321	0.7630653243411752
35	0	2272	0.1952312605889227
36	0	10169	0.3913993417125585
37	0	4153	0.1574249147040323
38	0	590	0.07860173004677451
39	0	776	0.1480226046841835
40	0	2047	0.10759565917400193
41	0	2773	0.21712795288048903
42	0	4732	0.3330772003685075
43	0	59676	0.8193030295396236
44	0	17943	0.39281530305382395
45	0	979	0.06973058793191811
46	0	49990	0.9951878715045855
47	0	8287	0.3576303256152148
48	0	5919	0.20716114936276198
49	0	3459	0.20999121461730175
50	0	2397	0.3403352129476849
51	0	117334	0.9912872653572968
52	0	18022	0.7148445243820734
53	0	12722	0.372839579776158
55	0	4761	0.11704249151851254
56	0	882	0.0736921992636409
57	0	1540	0.07932360302777341
58	0	903	0.050288662981651244
59	0	3545	0.20512788955868544
60	0	19782	0.6254564810027404
61	0	164262	0.9999999995570894
62	0	58429	0.9727781895990416
63	0	213076	0.9999999526447708
64	0	8270	0.2867608447210235
65	0	17144	0.4424066630413037
66	0	4558	0.10511223609453857
67	0	880	0.054326463056804775
68	0	3267	0.2537109618352199
69	0	45777	0.991374462259771
70	0	631	0.05495524211121938
71	0	3520	0.19487311264193674
72	0	13926	0.21183034837170878
73	0	841	0.17763685661787765
74	0	890	0.07642917839643482
76	0	6804	0.4357135129331957
78	0	8627	0.6172789635072387
79	0	1968	0.08767674833972405
80	0	1827	0.09571904569947642
85	0	2856	0.1525214600743895
86	0	425	0.0698703216180272
87	0	859	0.08203083545277257
89	0	16166	0.2730812199557603
93	0	1254	0.06508370170822175
95	0	1522	0.06514531698804538
96	0	1791	0.10015022236633009
98	0	3031	0.10860857613280073
100	0	2413	0.07351314427480982
102	0	2518	0.0802168507207609
103	0	5367	0.16303268615339084
105	0	2941	0.35905928241230356
108	0	769	0.0588347661467179
113	0	605	0.1532457411683955
117	0	1988	0.0710808914065798
119	0	1546	0.09565834024559805
121	0	877	0.05359377339898752
122	0	1268	0.050181203105755245
123	0	1250	0.08765130722196213
134	0	1242	0.061714786416788736
135	0	802	0.14627701922068426
139	0	5911	0.19150327477244833
143	0	2031	0.18139363868115654
146	0	3022	0.05102804573841124
0	1	661	0.055056592903049206
9	1	1986	0.22077370087474624
10	1	72074	0.9851309408016969
13	1	980	0.07851856105864319
15	1	2565	0.05899153623152431
18	1	420101	0.9999999416314074
19	1	48870	0.9393004134707277
20	1	126582	0.9994247058776139
21	1	67875	0.9468883722672721
22	1	938	0.07550214307357428
24	1	2552	0.08910126235893534
26	1	9047	0.1959332361855175
29	1	6043	0.18010320242774447
33	1	2996	0.16096503813389207
34	1	770	0.07950053385675238
36	1	18232	0.5899960386253489
37	1	9955	0.33697681043634
41	1	270133	0.9999999999959494
42	1	724	0.06002381467635165
43	1	10134	0.251059995289418
46	1	662	0.06694386603328462
47	1	2585	0.12882417483544972
49	1	11691	0.5499340339657939
50	1	180915	0.9999999999999998
53	1	2222	0.0781515549324997
55	1	15048	0.3255189208521153
56	1	203186	0.9999999940807942
57	1	9903	0.4127824517462384
58	1	181434	0.9999794215572008
59	1	107160	0.9991943283394302
60	1	5606	0.242386591398547
64	1	70606	0.9456315591180229
65	1	1909	0.06286374395429328
68	1	980	0.083982239634383
71	1	78816	0.9928137192064758
72	1	23307	0.3287530961607664
0	2	3942	0.2868492201127947
3	2	5092	0.2883001026908477
4	2	3115	0.3543289283818265
5	2	5454	0.18943005309667404
6	2	8273	0.3291592313498374
7	2	23219	0.7617250386641663
8	2	4228	0.3741278946806317
11	2	2729	0.15678847687081254
13	2	1215	0.09641784881095627
14	2	15843	0.35135683263006334
15	2	190422	0.9897883134015605
16	2	1185	0.11279728100800623
17	2	1148	0.1031480206884765
22	2	682	0.055476302079810136
24	2	1786	0.06321855260447284
25	2	60785	0.8652874934064342
26	2	113703	0.9370164920473271
27	2	107945	0.9780833233903895
28	2	164804	0.9992473616534489
29	2	78884	0.9267459608254206
31	2	2058	0.24627114131410077
32	2	4054	0.3304972711822143
33	2	5241	0.26446142046011323
34	2	2310	0.220156245106098
35	2	12871	0.7091168162099191
36	2	3033	0.1375090153234756
37	2	19634	0.5558712496434577
40	2	9225	0.40174625017183985
42	2	731	0.060586337984805505
44	2	138814	0.9799062092547502
45	2	350810	0.9999999999996325
47	2	7174	0.3182335084598231
48	2	3968	0.1440792082157304
52	2	2681	0.16967653490714496
53	2	6364	0.2079974992490241
54	2	2946	0.30659074985793344
55	2	7415	0.1762727405051897
65	2	52094	0.831744214000772
66	2	95723	0.9047545365861223
67	2	987	0.06072896260692695
68	2	11987	0.6592979732557724
70	2	599	0.05224190678652785
71	2	2388	0.13671656523550346
72	2	22438	0.3186886147837711
73	2	4344	0.6369159876965322
76	2	80402	0.99900359142026
78	2	1532	0.15640669281402997
79	2	1620	0.07274865183191193
80	2	1948	0.10172702966085823
81	2	967	0.061194197607887024
82	2	615	0.059331095642147
85	2	1229	0.06871547220694496
86	2	669	0.1077708360857027
87	2	1096	0.10346281151144887
88	2	3328	0.08218202475052494
89	2	15151	0.25836260639592945
96	2	926	0.053089670756133356
100	2	2377	0.07245685124764323
101	2	2164	0.0712704227342279
102	2	4900	0.15020781807706518
103	2	7626	0.22348886598946827
105	2	2707	0.3359350878737444
113	2	730	0.1818735231772648
118	2	3834	0.09684327403931614
119	2	24504	0.7985190817061996
135	2	894	0.1616348284092224
139	2	16373	0.4454492387905393
144	2	1990	0.10040165737092832
2	3	6706	0.4499859971621438
11	3	142858	0.9999008472987886
14	3	2025	0.0537565118443204
15	3	3569	0.0811292347187692
16	3	115380	0.9999948118589117
17	3	22742	0.8861394978798357
24	3	4885	0.1636376934335504
25	3	349582	0.9999934671656728
26	3	3500	0.080869061494245
27	3	189567	0.9988639600065601
28	3	91880	0.9810296757162795
32	3	174761	0.9999999902995603
33	3	52159	0.9543243096676779
34	3	478	0.050119368528959485
35	3	18053	0.8236027903978225
37	3	1542	0.06159759901234707
40	3	247331	0.9999994782887476
44	3	175502	0.9929776532153398
47	3	82261	0.9883881538541266
48	3	376381	0.9999998285223707
53	3	1475	0.052579616761637915
54	3	1385	0.15802431859030208
55	3	10237	0.23492879824419544
66	3	46939	0.6827241639269916
67	3	37321	0.9082543969242686
68	3	1070	0.09133442471100706
72	3	8658	0.13752367166518553
73	3	14957	0.9703820312899177
76	3	1735	0.13557588615228844
0	4	437893	1.0
2	4	4299	0.31815164800624507
5	4	103842	0.9826229402444033
6	4	4615	0.1995361355554618
7	4	994	0.05926976136249751
11	4	1120	0.06757315587981416
12	4	5262	0.6773972149139833
13	4	9637	0.5534194594029269
14	4	187152	0.9944786521678355
15	4	291061	0.9991467230247157
17	4	617	0.056821028016501685
19	4	1574	0.08550598956905542
21	4	4287	0.1676998200023404
22	4	919	0.07403044155707939
23	4	26695	0.614188388221734
26	4	2799	0.06520995775034721
27	4	2038	0.06870007443597181
28	4	3997	0.15651554487125385
29	4	2572	0.08101392409398833
30	4	63424	0.9952244254346356
31	4	1457	0.1813505688972763
33	4	1215	0.06867592648677767
34	4	1066	0.10836308043597698
35	4	859	0.07880222945837523
38	4	444	0.05974148792421774
43	4	6476	0.16862587374615567
44	4	3371	0.08935064686082383
46	4	11396	0.6981601693743604
47	4	1537	0.07871313528077628
48	4	1864	0.07045715514436024
50	4	302	0.05099456357005705
51	4	11191	0.3595591966068541
52	4	254317	0.9999999934796948
53	4	6557	0.2135835425821656
60	4	1473	0.07028852859946333
61	4	15605	0.8512650183300706
62	4	1760	0.10163470150741172
63	4	12670	0.6112491117042604
65	4	8314	0.2464638773687171
68	4	2588	0.20687174767110283
69	4	64578	0.9988373240029461
73	4	484	0.10642078034349267
76	4	5436	0.3667983266152678
78	4	2879	0.27370503948631686
79	4	1137	0.05162674301504966
80	4	1062	0.056800173250421526
85	4	1071	0.06015115463400633
