src	trg	nij	score
1	0	5070	0.22578550709171707
4	0	287950	1.0
5	0	38281	0.8203921489921093
6	0	1096	0.05917377873121665
9	0	1239	0.13190213199211476
10	0	1446	0.09045042708294115
11	0	5520	0.2818807737379061
12	0	1353	0.24973153315548102
13	0	1270	0.1588088846923702
14	0	86431	0.9242123123093317
15	0	20293	0.37594897836752206
16	0	679	0.07086241443635011
17	0	5854	0.37160763317511625
18	0	2214	0.08276282724657336
19	0	4657	0.24160301580082932
20	0	2186	0.12209266630351823
21	0	3734	0.16765043689345438
22	0	6938	0.4218205558416279
23	0	533167	0.9999999985714042
26	0	3124	0.11616355398372225
27	0	3763	0.14508084788069597
28	0	2108	0.08332331744459431
30	0	142400	0.9999956249927623
31	0	24158	0.9688587869129403
33	0	13618	0.4819287276155133
34	0	20892	0.9138184412776584
35	0	1873	0.18605489690477428
36	0	6696	0.24094399494095975
37	0	23117	0.5899972924930046
38	0	764	0.1371316114112322
39	0	868	0.14710003601008692
40	0	4821	0.22498645906682158
41	0	3368	0.1933457417715534
42	0	8656	0.5861052636364796
44	0	2482	0.06797074641395995
46	0	20438	0.9003126285734332
47	0	16199	0.5374653557808033
48	0	6574	0.21265689069265947
49	0	1100	0.0811264316726692
50	0	5997	0.520210242286266
51	0	4169	0.135727035814172
52	0	122698	0.9994464580103104
53	0	2095	0.0778511873272777
55	0	2821	0.100979503659271
57	0	2676	0.12767933753856064
59	0	862	0.0615447783537465
60	0	16891	0.49754249798378947
61	0	1646	0.1748075737770698
62	0	29006	0.8352701464393355
63	0	190762	0.9999998003289977
65	0	18581	0.4548569963716247
69	0	10848	0.6894035074737368
71	0	6390	0.25110587674587403
72	0	13144	0.18934347109880778
76	0	914	0.06606908523381361
78	0	7293	0.4577111696259981
79	0	6976	0.23986060459130087
80	0	1715	0.10081491103883489
89	0	5290	0.0963503951551663
93	0	1753	0.07647681682408136
96	0	738	0.05129674031940934
97	0	2447	0.09057379426981838
100	0	1554	0.054419470409640014
103	0	4474	0.14937751909324215
104	0	644	0.05019881702467166
105	0	8018	0.6907125562505965
116	0	653	0.05158774455734483
136	0	1121	0.067513244553013
137	0	1859	0.15333982906332588
138	0	1639	0.054474511367891054
139	0	41348	0.6954085809213268
0	1	3164	0.24233366554446634
3	1	2313	0.16265872315641838
4	1	1236	0.17228220428747154
9	1	2012	0.2052852506713535
10	1	11598	0.5333738751034922
11	1	1173	0.06788556737118934
12	1	2124	0.36320964033312986
13	1	644	0.08393466892249579
16	1	856	0.0885003320394272
17	1	2153	0.15691748428058572
18	1	434914	0.999999985758481
19	1	107498	0.9985307485917435
20	1	597196	1.0
21	1	123415	0.9979571110900518
22	1	5594	0.35697758596819706
23	1	6831	0.21614558570845954
24	1	1738	0.05372996441448852
25	1	1912	0.06764947436455748
26	1	3498	0.12913948433263867
28	1	1712	0.06821479466084435
31	1	3982	0.43225083923670393
33	1	18750	0.5959627919338287
34	1	6313	0.5210857952714564
36	1	145646	0.9978028142557769
37	1	10609	0.3353528194672587
38	1	892	0.15820583874260996
39	1	580	0.1008443450786265
41	1	481524	0.999999999999999
42	1	10145	0.6445758388859124
43	1	3900	0.1402457278594169
46	1	1746	0.17757545847292933
47	1	29268	0.7524316401082748
48	1	2636	0.09137324797027313
49	1	56770	0.9881589598428732
50	1	199138	0.9999999999975546
53	1	1640	0.06147165633306184
54	1	796	0.17300035654687718
55	1	5153	0.17675884284807242
56	1	100894	0.9999438528902218
57	1	35743	0.8404722544871064
58	1	72549	0.9929658884369749
59	1	238467	0.9999999933700923
60	1	179085	0.9994322799068712
62	1	2735	0.1555477639955074
63	1	2839	0.19558455834749844
64	1	1982	0.07121809658866074
65	1	1721	0.05454365929810878
68	1	1498	0.0913126820450394
71	1	159052	0.9993746137224568
72	1	15084	0.21409422674656953
84	1	1343	0.08099253681939411
93	1	3080	0.13047997389660648
95	1	3000	0.15684749203145132
103	1	1781	0.062353373645231636
105	1	448	0.06322525520466948
110	1	1114	0.05230892586554048
115	1	6139	0.29884450764405635
124	1	626	0.06631556313078046
138	1	1605	0.05337497837958305
3	2	1211	0.08873138026721439
4	2	489	0.07205000536127026
5	2	7704	0.2910069590099569
6	2	23500	0.7311511916512057
7	2	61356	0.9647542653958573
8	2	19163	0.9041547167114943
9	2	514	0.056976303970319386
11	2	1066	0.06188768932239441
13	2	386	0.05118330203315946
14	2	1813	0.052229709077555087
15	2	246735	0.9970883826690705
16	2	895	0.09234172745222669
25	2	2985	0.10360202342251701
26	2	124763	0.9933596974440839
27	2	169660	0.9992835739701773
28	2	167573	0.9991607530922746
29	2	148609	0.994953705812821
31	2	378	0.05222656143351989
32	2	626	0.08037430230382969
33	2	2582	0.11702902777774837
34	2	482	0.05453308775413357
35	2	903	0.09444991390881408
37	2	1460	0.05460215388811385
40	2	1335	0.06810341101113959
42	2	1838	0.1704360747555358
44	2	283109	0.9997408101712003
45	2	638432	1.0
47	2	1942	0.08809553419938665
48	2	1958	0.0686953425348068
65	2	147182	0.992379016619386
66	2	197426	0.991418270129283
68	2	6630	0.3457653143769307
70	2	11432	0.4785332028651412
73	2	868	0.12904778761678581
75	2	1335	0.07480775849966259
76	2	105529	0.9997008080426567
77	2	1935	0.11296650371510952
78	2	950	0.07648427593511054
79	2	2131	0.08031350077864852
80	2	3183	0.17904805003362667
81	2	15392	0.5516117871128448
82	2	3995	0.31087078101155485
86	2	459	0.06669571318301382
87	2	665	0.05075902955522971
89	2	16631	0.2729470087170204
90	2	2551	0.20852967069317674
93	2	3568	0.14954061750912107
94	2	1077	0.05392835924581885
99	2	15737	0.38472760922551474
100	2	14745	0.4124580276670592
101	2	2106	0.08166935228994954
102	2	15997	0.47744882074932016
103	2	85811	0.9564992473256002
105	2	575	0.0804150011092527
106	2	7030	0.6201804189510667
107	2	19889	0.6670953898273769
108	2	3167	0.20083447138089794
109	2	12541	0.5432727579011505
110	2	4813	0.20726663551632418
111	2	23888	0.567310733381005
112	2	694	0.09104558906120075
114	2	20954	0.5857096060761273
